risk	quoteSignal	attributionSignal	file	line	text
true	true	true	016.保证相互毁灭.txt	53	七十年度（1981）台北市议员选举前夕，弟有鉴于第五选区（双园、古亭、木栅、景美），党外在景美、木栅可以建立一个据点，而分往立法院，拜访张德铭以及康宁祥等二位党外新秀，由于廷朝兄之再度入狱，无从介绍，而康某对弟总该有几分面熟，及至提到景美区林良平有意以党外身份参与竞选之际，他们都表示无能为力。我解释说，林良平虽然在党外活动中，从未涉足，但其个人却有永不加入国民党之成绩，论其背景早该入党，且在现任市议员，景美区出身之陈必强、黄义清之上。其本身因有我数年来与之交往之了解，将来对党外在竞选活动之得票方面，必有所帮助。林良平已经有三次落选记录，前届且已近当选票数，其本人既投入党外行列，我们应该敞开双手，加以欢迎，不管其将来立场能否站稳，最起码其标示之立场既为“党外”，即选民投给他的选票自然也是代表对党外一种拥护。虽然康某之兄康水木也是同一选区，但分析其本人在前届所得票数地区，应该是与林良平票源毫无冲突，倘好好配合，两人都有当选机会，对党外之意义上，以及其将来策略之运用上，均为有利无失。惜因党外本届竞选前之协调工作受某些人之圈圈作祟，结果功败垂成（付上传单一套，皆为弟一人当先之下力作）。但是，在孤军奋斗中，在景美、木栅、古亭地区一时力挽党外一股声势，以及林良平在讲台上所获得之热烈掌声，已代表党外一种心声而堪告慰矣。
true	true	true	016.保证相互毁灭.txt	57	国民兄之遭遇很类似上述遭遇，他照样不被张德铭之认同，也同样孤军奋战，您说“老政治犯在现实政治里，被国民党排挤”，我说同样也被党外排挤，是否现实环境里使他们没有接纳的勇气呢？还是有其他原因？有人说自施明德之后，党外人士格外排挤，其实，据我所知，自黄信介以下照样没有一点敬意，苏东启先生在黄信介面前已经有“满脸全豆花”之纪录，其他老政治犯之际遇，不言可喻。
true	true	true	016.保证相互毁灭.txt	59	我说“怨叹无路用”，主要在于个人之努力仍嫌不足矣。老政治犯中有像您这样，勇敢十足，多几位多好！但谈何容易，除非再来几位“误差”。
false	true	true	017.抱谁大腿？.txt	5	今天《联合报》上说：
false	false	true	017.抱谁大腿？.txt	9	美囯参议员爱德华·肯尼迪日前告诉部分访美的立法委员说，今年底前，他无法到中华民国访问。不过，他希望最近的将来，能有适当的机会来访。
false	false	true	017.抱谁大腿？.txt	13	9月23日休斯敦台湾同乡会在休斯敦，为肯尼迪举行竞选募款餐会，出席三百多人，募得了近四万美元，小肯应邀莅会发表演说，立法委员黄天福、郑余镇也应邀出席了餐会。（记者：陈春木）
false	false	true	017.抱谁大腿？.txt	21	三、小肯是美国有钱人家的少爷，他的老子钱来得不光明，早为人知。只因出身豪门，被势利眼的美国人硬捧起来。但此人极菜：从考试作弊到淹死女友却不及时救援报案，无一不现出原形，可是美国人却势利眼，一切既往不咎。反观他们对穷人起家的尼克松，却追杀不绝，不予原谅。这一对比，证明了美国人是莫名其妙的。
false	false	true	018.李敖冤狱平反·尤清冤狱在望.txt	3	云翔大律师：
true	false	true	018.李敖冤狱平反·尤清冤狱在望.txt	9	国民党垄断的报纸，对我去年被判坐牢，大登特登，如今被平反而胜诉，却只字不提。这种作风，十足证明了他们居心斗臭我，这样的政党实在卑鄙可恶。报上登监察委员张一中骂尤清，说少数人在把持报纸，逼记者写丑化国民党的稿子，你尤清臭国民党，你良心过得去吗？我看了真好笑：国民党垄断报纸，整天臭我、丑化我，他们好像全忘了，最后还抬出良心来，他们原来还是有良心的！
true	true	true	019.漫谈“大姑娘洗澡心理”.txt	7	阳明山有一座湖滨大厦，高十层，但隔一千米（？）与国民党的中山楼相对。国民党大怒，乃下令与中山楼相对的一面，一律户户加做铁窗，并且是自上向下拉的铁窗，严密无比的那种。每在中山楼有大事小事，就下令各户一律将铁窗拉下，以防偷看一千米（？）外的国民党室内活动。这种怕人偷看的心理，我无以名之，只好说是“大姑娘洗澡心理”，全世界除了大姑娘洗澡这样怕人偷看外，就只有国民党这样怕人偷看了！
false	true	true	019.漫谈“大姑娘洗澡心理”.txt	9	一个笑话说：一位老处女家住海滨，一天跑到警察局，请警察干涉一些小男孩，说他们在海滩游泳，竟不穿游泳衣，有伤风化。警察跑到老处女家里，现场观看，说：“我看不见啊！”老处女说：“用肉眼是看不见，但我是用望远镜看的。”
true	true	true	019.漫谈“大姑娘洗澡心理”.txt	11	从湖滨大厦看中山楼室内活动，其实用望远镜都办不到。所以，国民党不知穷紧张什么，大概是怕“七五无后座力炮”吧？（我做预备军官时候，陆军总司令罗列来演说，竟有“七五山炮，炮后喷火”的话。事实上，“炮后喷火”的是平射炮，是七五无座力炮，不是“七五山炮”。国民党陆军总司令的军事知识，竟一至于此！）
true	true	true	019.漫谈“大姑娘洗澡心理”.txt	13	回想十六年前（1966年11月12日），中山楼启用那天，国民党《中央日报》以社论《中华文化复兴之新机运》为题，最后说：
true	true	true	019.漫谈“大姑娘洗澡心理”.txt	19	阳明山沿仰德大道而上，就有警察局三座，德还没仰到，就先仰到警察。国民党说“国民党永远和民众在一起”，这话有一段省略式，全文该是“国民党永远和警察在一起，警察永远和民众在一起。”如此僭为补正，意思才告完整，你们说对不对？
true	true	true	020.致小金.txt	7	你提到的书呆子刘福增的事，我认为刘福增本人不足论，他不会求证事实，他已中了错误的治学方法的毒，只会做“拟似演绎”（pseudo-deductive）而已。我举个例：他在《政治家》第二十五期《李敖需要净化》一文中说：
false	true	true	020.致小金.txt	9	我和李敖都是1955年进入台大文学院的。他起先念的是中文系，后来“听说”是为了历史系一位很漂亮的罗姓小姐，转到历史系去念。
false	true	true	020.致小金.txt	11	他写这话，全不求证事实，因为事实上，我从没念过中文系，而是化学系的“一位很漂亮的罗姓小姐”转到我的历史系来，事实正好同刘福增说的相反。刘福增不以事实作基础，而妄想以他的逻辑和方法学来抹杀事实，这不是好笑吗？这样子的文章，会有好的“公信力”吗？
true	true	true	020.致小金.txt	15	刘福增最令我惊异的一点是：他们口口声声谈逻辑、谈方法学，但他们自己却最不合乎这种规格。以他这次在《政治家》第三十九期《给李敖补一课》一文为例，他说：
false	true	true	020.致小金.txt	17	李敖认为，对一个事实的描述，我们非用哪一个特定的“用语”不可。你根据什么学说，你依据什么权利，要人这样做？对同一件事实，我们可用各种不同的用语去正确的描述它，这是连幼稚园的学生都知晓的事情。
false	true	true	020.致小金.txt	21	一、我从没“认为”，“对一个事实的描述”，“非用哪一个特定的‘用语’不可”。但刘福增却血口喷人，说我这样认为过，这是典型的曲解。刘福增曲解我说林毓生迷信方法学的一段以后，曾说：
false	false	true	020.致小金.txt	25	在一个辩论中，一个人有意无意把对方的说话或论点加以曲解，然后把曲解了的话当做对方的话加以攻击，这个人便犯了稻草人的谬误。当我们错解、曲解或断章取义别人的意见，而攻击别人时，我们便犯了这个谬误。
false	true	true	020.致小金.txt	29	二、刘福增说：“对同一件事实，我们可以用各种不同的用语去正确的描述它”，这是对的。但是重点必须是“正确的描述”，若不是“正确的描述”，则“对同一件事实”，就是“窜改”、就是“推翻”。刘福增说“进出”可以代替“侵略”，但他又明说“进出”乃是“进军”之意，而“当一国未被另一国允许而在另一国领土上进军时，当然是‘侵略’”，以他之矛，攻他之盾，一眼我们就可以看到：当他以“进出”代替“侵略”的时候，显然有意漏掉了“未得中国允许”的“正确的描述”！在描述上动了手脚，当然就把“未被另一国允许”的事实给逻辑掉了！给方法学掉了！刘福增口口声声赞许日本人用“纯描述的”字眼“进出”来代替“有价值判断的”字眼“侵略”，但却不深究描述得是否完整，是否是“正确的描述”，他是什么居心呢？他挨了大家骂以后，竟回护说：
true	true	true	020.致小金.txt	31	李敖说：“请问刘福增，五十年来，你和……日本人，‘拿什么有力的新证据’来推翻‘公认’的历史事实来了吗？”我前面说过，日本政府这次并没有要推翻什么历史事实。刘福增更没有。而李敖又硬指有而加以攻击。李敖又在犯稻草人的谬误了。
false	false	true	020.致小金.txt	35	三、刘福增说：
false	true	true	020.致小金.txt	41	回想刘福增他们创办水牛出版社之初，我为他们编《罗素选集》。他们却不挂我的名字，而改挂“刘福增主编”字样，其实这部书只有传记部分是他们自己做的，只占全书十分之一，这种作风，就是这些当代学人的诚实！当时我不同他们计较，目的无他：只是换得他们的稿费以救助殷海光等人而已，如因主编《罗素选集》而使刘福增增加知名度，也为我所乐见。如今，刘福增好像知名度大得连他自己都不知道有多少了，他居然太岁头上动土，敢同李太岁打起笔仗来了，他真疯了。斯大林说他只要动动小指头他的敌人就完蛋了，刘福增不是我的敌人，所以我不能动小指头，我只好指教他一下，给书呆子的荒唐，做一点机会教育，如此而已。
true	true	true	020.致小金.txt	43	阳明山自从我仙登以后，行情看涨，周令飞来，住山上；索尔仁尼琴来，住山上。郦道元《水经注》说江水有灵将惊知己于千古，阳明山有灵，亦当同感。只是好好一座“草山”，硬被国民党污染改名“阳明山”，真不知“草山”何辜了！中医有所谓“阳明病”，看到国民党如此阳明得紧，此病真该别做新解了。王阳明坐牢时候，写诗说“夜深黠鼠忽登床”，如今台湾的王阳明信徒关人，不给床睡，目的无他，聊使鼠辈快乐而已。
true	true	true	021.论两面人.txt	5	信和书都收到了。多谢你在银根都紧的时候，还念念不忘一再以大部头书送我。我这方面，利息背得也愈背愈重，当然比起你那方面要轻。在这岛上，能做到“不为五斗米折腰”也非易事、做到“渴不饮盗泉水”也非易事。我不肯接受国民党送我的政大副教授的高薪，宁肯去做土木包工，亲自去搬砖头，目的就在经济上也要同他们斗这口气，若说李敖爱钱，这一两百万为什么不要？说我爱钱的人，真太王八蛋了！
true	true	true	021.论两面人.txt	9	福增在《政治家》第三十五期《我是为人民和“大局”着想的》一文中说：
false	false	true	021.论两面人.txt	11	邓维桢说，他赞同李敖的观点。李敖讨厌伪君子、讨厌乡愿、讨厌两面人，认为这些人混淆了社会是非、善恶、真伪的标准。
false	true	true	021.论两面人.txt	13	我赞同“讨厌伪君子、讨厌乡愿、讨厌两面人”这个原则。但我不赞同用两面人这个观点，去批评徐复观和陶百川。首先，我们评断一个人是否两面人时，不应笼统地以他一生或一生中相当长的期间中，某一段时间是“一面”人，另一段时间是“另一面”人，就说他是两面人。我们要论定一个人是两面人，一定要就某一段时间中，他时而做一面的人，时而做另一面的人。如果昨天以前我远离李敖，但今天以后我接近他，你不能以这回事来评断我是一个两面人。但是，如果今天早上我在李敖面前说他某一篇文章写得很棒，但在今天下午，我在邓维桢面前说李敖同一篇文章很差，你就可以拿这回事说我是两面人了。
false	false	true	021.论两面人.txt	15	我实在看不懂这说的是什么鬼话！为什么是不是两面人，要定这么多离奇的时限做前提？定这么多不通的时限干什么？是不是两面人，要看事实，不是咬文嚼字。福增显然又犯了不看事实只咬文嚼字的毛病！
false	true	true	021.论两面人.txt	25	孔夫子说：“乡愿，德之贼也。”乡愿就是没有是非，也不追究是非。就是一一弥缝，事事伪善。并且，更严重的是，乡愿还会故意搅局，故意弄浑正宗的颜色。孔夫子讨厌紫颜色，因为紫的颜色，对正宗的红色是一种搅局、一种似是而非。丘吉尔说他不喜欢委靡的棕褐色，他“不能假装对颜色不偏不倚”（I cannot pretend to feel impartial about colors）。但是，乡愿风的出现，就把一切弄浑，弄得天下为之变色！
false	true	true	021.论两面人.txt	27	这也正是你在《我们应对党外公仆继续施加压力》中所说的：
false	false	true	021.论两面人.txt	29	我赞同李敖的观点。李敖讨厌伪君子、讨厌乡愿、讨厌两面人，认为这些人混淆了社会是非、善恶、真伪的标准。我的看法是，像徐复观和陶百川这种人，论学问、论道德都很平凡，但是他们都得到不相称的声望。如果他们是可敬仰的人，我只有说，我们这个社会是既贫乏又悲哀的！
true	true	true	021.论两面人.txt	35	你说的“八面玲珑的人，到处受欢迎，那么真正正直、有勇气的人便被孤立，便被认为是偏激分子”一段话，真是醍醐灌顶之言。放眼看去，在国民党的蝙蝠人物与党外的蝙蝠人物的互捧里，（9月20日陶百川甚至测起字来，说“康”“宁”“祥”这三个字都是要为训的好字！）一切八面玲珑都变成了正宗，一切真正正直、有勇气的人，都变成了偏激分子、变成了美丽岛派！做事最多、受苦受难最多的，反倒不算正宗，反倒被目为旁门左道，那是哪一国的公道和正义呢？
false	true	true	021.论两面人.txt	37	所以，康宁祥的罪过不在他自己求名求利、得名得利，而是在他这种乡愿作风，使人们误以为他的路线是正道、是稳健，别人的路线就是旁门左道、是偏激、是盲动了。我敢说，今天党外的悲剧，许多受难人的不幸，康宁祥的作风多少要负责任，多少有以致之。康宁祥是别人被歪曲被下狱的受益人，一如谢东闵、林洋港是别人被歪曲被下狱的受益人，一如陶百川、徐复观是别人（雷震、殷海光）被歪曲被下狱的受益人。“恶紫，以其乱朱也！”有了万紫，就没有了千红，我们又怎么能不学学孔子，去讨厌讨厌紫色人物呢？
false	true	true	021.论两面人.txt	39	福增反对我批评蝙蝠性格的人，他的毛病，是真的没有警觉到紫色人物“乱朱”的可怕。福增说：
true	true	true	021.论两面人.txt	49	又：殷海光死后，他的门人全在徐复观术中而不自知，被徐复观统战得七荤八素，真丢死人，福增亦不能例外。可见“学术与政治之间”的奸雄，一旦混入学界，就好像美洲土狼（coyote）进了羊群，效果非凡之至。我实在看不惯以思想方法、以“怎样判别是非”的殷门弟子，竟不堪如此、糊涂如此，所以我非说他们几句不可！
false	true	true	021.论两面人.txt	51	至于殷门弟子，被胡秋原统战的，更不可原谅了。殷海光衰病侵寻之时，落井下石，逼台大解聘他的，是由胡秋原带头的。我在《我的殷海光》中说：“我真不知道，欣赏胡秋原的知识分子，对这种落井下石如何解释，你们的良知究竟何在？”如今他们开口闭口“胡秋公”如何如何，还打着殷门旗号，真有“以德报怨”的遗风啦！
false	false	true	021.论两面人.txt	53	看到胡适死后，所有门人都变节沦落，殷门弟子的不成材，也不意外了！
false	true	true	021.论两面人.txt	59	还有，你9月3日的信上说：“我觉得我对党外的贡献，可以用写文章、发表评论来表现，不一定自己要一本杂志。一个月写三千字，应该不成问题。我要努力，不管有多少杂事烦我，一定要完成！”言犹在耳，你却连番“请假”，该当何罪？我这话问得很严厉，望你切实答我！
false	true	true	022.论红色变节者.txt	9	我在二十一年前，由于穷得当了裤子，胡适特别写了一封限时信给我，并送了我一千元来赎当，我很感动，就写了一封长信给他，说出很多我个人的历史。胡适对我的信很欣赏，拿给一些人看，最后他拿给徐高阮看，徐高阮扣住不还。不久胡适死了，徐高阮遂在1966年11月7日，在台北妇女之家举行声讨李敖大会，“邀约了国青民三党人士和若干文化界的朋友三十人”（有陈启天、胡秋原等等），开会斗倒李敖。徐高阮等当场油印公布了我给胡适的信，说我是“叛逆分子”，并把我一状告到警总。警总保安处派魏以之组长主持，把我约谈多次，每次早出晚归，并没过夜。我信中提到的严侨（华严的哥哥）却被再度捕去，关了十六天，调查他同我的关系。魏组长精明能干，同我说话的时候，甚至可以整段背得出我信中的话。最后，在魏组长研究清楚了这是徐高阮等私人的借刀杀人之计，研判若由官方出面整我，对官方不利，乃不了了之。徐高阮等的卑鄙阴谋，才没有得售。
true	true	true	022.论红色变节者.txt	13	先说胡秋原。胡秋原早年参加共产党CY，又参加闽变叛国，抗战时加入国民党做中央委员并办党报，大陆丢掉时“打算做共党百姓”，不肯出来，后来才到台湾。有一次被派出去，竟“在英国与共党有过接触”，而遭国民党党纪处分。他是一个反复多变的人，由于反复多变，政治上，自然也就不能被一再信任。因而在心理上，他有了一种幻想的被迫害症，他的自高自大自我膨胀，过分重视自己，使他老觉得有人想打击他，他完全不能了解何物胡秋原，胡秋原何物。谁要打击这样一个宦海失意和学界走板的人呢？在心病之下，他刻意寻找“幻想的迫害者”（imaginary persecutor），最后找到殷海光。殷海光从《自由中国》停刊后，已失掉地盘，全靠我以文星来支持，胡秋原恨我揭发他的真面目，因此迁怒到殷海光。当然啦，打击殷海光是合乎官方希望的，胡秋原属于何种色彩，也就一看即知。再说徐高阮。徐高阮也是出身左派的健将，当年参加一二九运动，被捕后，投降国民党，在中央研究院做副研究员，可是写不出学术论文。李济等学阀大概知道他有背景，不敢惹他，让他管图书室。他有突发性狂怒症，发病时甚至将书架推倒，根本不是正常的人。徐高阮与殷海光在西南联大同学，殷海光主持《自由中国》时代，徐高阮又巴结又嫉妒，《自由中国》停刊后，徐高阮乃施报复，挑殷海光不小心误译的一个名词，联合胡秋原，指为“学术诈欺”，其实胡秋原、徐高阮在翻译上的错误，早就是超越前进的，但他们却一点也没有不好意思的指摘殷海光、罗织殷海光，并要求国民党政府调查……
false	false	true	022.论红色变节者.txt	15	我又说：
true	true	true	022.论红色变节者.txt	23	胡秋原为配合这一证明李敖是“叛逆分子”的作业，另外在声讨李敖大会后第九天，在他的官方曾有奖助的《中华杂志》上（第四卷第十一号，总四十号），发表《徐高阮先生公布的胡适先生收到的一件信》，于是我这封有名的信，便从敌人手中，公之于世。这信后来港台书刊颇多转载的，当然是《中华杂志》创办以来，最好销、最好看的一篇文章，我真的很感谢这些要把我送到警备总部的“文化人”，因为只有他们这样为我“捧场”，这封信才得以公之于世，不被查禁。要是我自己公布了，一定就被官方封杀。所以他们真“害之反足以成之”了！
true	true	true	022.论红色变节者.txt	27	徐高阮做了这件事后，据我所知，为他的许多朋友所不谅，有的认为他“卖友求荣”；有的认为“难道胡适把这信给你看是叫你告密的？”；有的认为“信在你手中一年后，你才告密，证明你就是‘叛逆分子’！”；有的认为“知识分子如此借刀杀人，太卑鄙了！”……不一而足。而我自己，却毫无愤懑之情，因为我深深了解：徐高阮等是变节的共产党，变节的共产党是全世界最可怕的人类，不是吗？变节的共产党是永远无法调整他自己的，碰到这种人，又有什么好意外的呢？可笑的是胡适先生为人坦荡，竟误信徐高阮这种红色变节者、竟把李敖的信给这种人过目，结果死后给李敖险些惹来大麻烦，人世奇缘，想来不无好笑。
false	true	true	022.论红色变节者.txt	29	从另一角度来看，在乱世中，公布信件若对人构成伤害的，也不能不小心。胡适在1954年3月5日演说《从“到奴役之路”说起》，就公布了一封信，但他把这封信的写信人名字给挖掉了，他说：“这位朋友是公务员；为了不愿意替他闯祸，所以把他信上的名字挖掉了。”这种体贴，有时也是必要的。虽然对我的信说来，全无此必要——大丈夫敢做敢当，凡是下笔的，就不怕人发表。
false	true	true	022.论红色变节者.txt	31	10月1日，四季转来一位“望八”老先生的信，全文说：
