file	line	score	tags	quotes	text
004.批评陈水扁.txt	15	3	poem|political_context		我土法炼钢以后，就发现很多英文字难不倒我，原因是真正的我们下了功夫。为大家看这里面有一个英文字，请大家注意，这个书都被我用破了，请看这个字。这个字叫Flibuster，这个什么字呢？这个字在议会里面，为了使议会这个法案不通过。在美国有这个规矩，只要我这个议员永远在这个台上面，永远在发音，我就可以使你的法案不通过，延迟这个法案。那么讲什么话呢？随便你讲，只要你讲个不停。你可以背首诗，也可以念《李敖大全集》的一篇文章都可以，反正你不离开就可以。最重要一点你也不能小便，小便就不行。所以你看没有，最近一个美国一个地方的市议员，一个女孩子市议员，她忽然把市议会前面的桌布盖住她的身体，干什么呢？她下面有个桶子，在里面小便。当众在那小便，用布盖住，为什么呢？我要发言，我要Flibuster，这个行为就是民主国家里面，为了使议会我的议案，作为反对党，我捣你乱，不让你过关，我就讲话讲个不停。
004.批评陈水扁.txt	69	3	poem|political_context		我这书都能背，每一首都能背给你们听，你们想想看，这首诗是不是可以带给我们一个新的境界？《李敖大哥大》如果里面内容全部谈台湾这些屁事，有什么意思？没有意思。我忍不住要谈，也不得不谈一些，告诉大家，大家觉得听到跟台湾今天有关，可是事实上跟台湾有关没有用！要跟这个世界有关，跟整个的人间有关，跟整个的悲惨世界有关，这才能够反过来跟台湾有关。否则的话，我们只关着门来爽，光着门来夜郎自大，关着门不晓得是老几，我们只是缺水的鱼，等我死的时候，我们都在一个36000平方公里的地方，我们都不晓得世界多么大。广告过后开放CALL IN！
005.解释两岸关系.txt	17	3	quote|literary_people|political_context		不管真假，是篇好文章。我们先看三段，就是诸葛亮给阿斗上的一篇《出师表》，他说：先帝（就刘备）虑（担心、觉得）汉、贼不两立（我们看到没有），王业不偏安（不要跑到四川来，我们是在中原，跑到四川来），故托臣以讨贼也（叫我诸葛亮来打这些北方的，打曹操打这些人）。以先帝之明（以刘备的聪明），量臣之才（来看看我诸葛亮的能力），故知（所以知道）臣伐贼（我诸葛亮去打这些敌人），才弱敌疆也（我的能力很有限，我打不过他，我喊反攻大陆，事实上我能力很有限，我打不回去）；然不伐贼（可是我要不反攻大陆的话），王业亦亡（我们也完蛋了，我们会被别人消灭）。惟坐待亡（与其我们坐在这里等死），孰与伐之?
005.解释两岸关系.txt	23	3	poem|political_context		现在问题来了。今天我们看到李登辉拿走了，并且消灭了很多档案。这个档案是属于国家财产，不能消灭的。不但不能消灭，还像美国、英国，他们这种上轨道的真正的民主国家，注意不是台湾这种鬼国家！也不是台湾的民主先生统治的国家！人家规定这档案40年以后，50年以后，我们要开放的，一年一年开放的，不能说我老都是机密，不可以的。所以美国他们会开放档案。可不得了了。现在美国开放了档案了，开放档案以后就知道什么呢？知道了50年前，当时40年前，50年前，30年前，很多事情我们都清楚了。美国档案里告诉我们什么？美国档案里面说，今天我们一个观念，注意，大家都说当时我们在联合国从1949年到1971年，台湾一路打压共产党，打压大陆，打压共匪，不是吗？今天我们说我们被它们打压，整天抱怨、整天哭诉、整天哀叹、整天仇恨，错的。当年我们也打压它啊。从1949年打压到1971年，干什么呢？不让他进联合国，我们进了联合国，不是吗？当时我们打压他的时候，美国后来保护我们，说是中华民国在联合国里面。可是中华人民共和国越来越壮大了，联合国里面的会员国开始觉得这个不公道。全世界1/4人口的国家，居然不能进联合国！哪有这个道理？所以各国大国小国都来赞成中华人民共和国进入联合国。
005.解释两岸关系.txt	29	3	poem|political_context		后来杨西崑先生就跟我交了朋友，我们俩常常吃西餐、聊天。有一次他就若有若无、若隐若现的向我透露一个秘密，他说当时我们退出联合国，不像外面所说这个样子。就是说我们接受了我们台湾也在里面，也接受了中华人民国共和国也在里面，等于是两个中国我们接受了。可是后来失败了，我要去仔细追问，他也言语不详，他就不讲了。现在美国人档案公布了，才发现原来真的是如此。蒋介石最后发现我们在联合国的席位保不住的时候，等于同意了安全理事会的常任理事国让给共产党，让给中华人民共和国。我们中华民国还在联合国里面做个小的会员国，我们也愿意了。这个话由杨西崑转达了，由当时的外交部长周书楷也转达了，沈剑虹驻美大使，他们都转达了。然后希望美国人不要列入记录，我们同意这个做法。美国人那么听话啊？不列入记录？我跟你谈话不列入记录，可是我的政府档案里面会列入记录，记录什么？就是台湾同意加入联合国做个小的会员国，等于同意了两个中国。汉贼同时力，而不是汉贼不两立！结果美国护航护不成功，整个台湾被干出来了。
005.解释两岸关系.txt	39	3	poem|political_context		我们今天整个吵着要进联合国，对不起，我们现在就在联合国里面，为什么？中华人民共和国取代了中华民国，中华人民共和国，在联合国里面的版图里面有台湾。好笑吧！我们说我们吵着进联合国，联合国的人民就会奇怪，神经病啊！你根本在里面，你进来干什么？你要进来两次啊？所以我们关着门爽，整天要进联合国，在联合国眼里你台湾根本就在联合国里，为什么？你是中国的一部分，不是吗？所以整个的真相出来以后，我们才知道多么恐怖，所以档案是个最有趣的一个现象。因为你有时候你封杀，你封杀不了，我举个例子，昨天我拿出来民国十七年，1928年的档案在我李敖手里。你们怎么想到这个档案会流传到台湾？并且流到我李敖手里？
005.解释两岸关系.txt	49	3	poem|political_context		陈良埙跟我讲个故事。他说有一次，东京的美国军方头子麦克阿瑟元帅，请孙立人到东京去一趟。孙立人就带着副官，就带着陈良埙一起到了东京。到了飞机场，他们就把陈良埙请下来，住在旅馆里面，一个人住。孙立人就是一天一夜就不见了。后来出来以后就跟他又联合在一起，又回到台湾来。什么事情？就是麦克阿瑟元帅，我们现在台北有麦帅公路，就这个麦帅偷偷的给了孙立人一本密码本。说有什么情况，请你打电报跟我联络，换句话说，你可以直接跟美国人搭线，还不是普通的美国人！美国的军头，在远东的头目麦克阿瑟将军。孙立人回来以后，就把这本电报本交给伪君子，陈履安的爸爸陈诚。由陈诚交给蒋介石，什么意思？我跟老美没有秘密。他们要我跟他单线联络，密码本我给你。
005.解释两岸关系.txt	79	3	literary_people		李敖：我可以告诉你，当时明朝有这种特务组织，像东厂、像西厂、像锦衣卫，他们这里面有一个好处就是，当你买通这监狱管理员的时候，你可以受到一些优待。所以我们看看《左忠毅公轶事》里面就可以看到，史可法他可以买通狱卒，然后进里面去看他老师，照顾他老师。我在现在的东厂、西厂、锦衣卫的这些监狱里面，连这种优待都没有。所以你问到我的感想，我的感想就是告诉你，我们连古人的那点自由都没有。你看鲁迅的回忆，鲁迅的祖父坐牢的时候，鲁迅可以牢里面陪他祖父一起来玩，孙子可以进来，我们现在可以吗？当然做不到，台北的于先生。
006.反对党为了反对而反对是对的.txt	39	3	poem|political_context		现在第三个情况出现了，当陈水扁说国安联盟障碍是连战的时候，我觉得非常好笑。太抬举连战了，如果敌人只是连战一个人，反对你陈水扁的是连战，你把连战弄得太过分的拟人化了。为什么？真正反对你陈水扁的是宪法，宪法不允许你搞这些体外射精的活动，你陈水扁拼命的搞，台湾民主是假的。哪有说一个民主国家，总统一次、两次、三次、四次、五次，不遵守宪法的。公开不遵守宪法，居然大家不谴责他？有个人反对他，欸，连战你怎么可以反对我？你是我的障碍，我认为不可以这样对待连战，因为连战要求你阿扁遵守宪法是对的。这些问题都在宪法里面，都是行政院。不靠这些体制外的射精而可以解决的。敬老津贴，可是给老年人津贴，关你陈总统什么事情？这个事情不属于总统的业务范围，也不属于总统的权力范围。阿扁要捞过界，所以看到没有？好了，今天来了，今天的民进党的党主席谢长廷又跟国民党的党主席连战叫阵，是吧？如果我们俩人约定好，谁立法委员选举，那立法委员的就名额减少了，落败了，谁就辞职。这什么作风？这又是胡来！什么原因？这作风倒是像这国民党作风。
006.反对党为了反对而反对是对的.txt	47	3	poem|political_context		民进党学会了这个，叫公开谴责，所以对黄玉娇，对苏洪月娇公开登报谴责。国民党都没有这种清朝的惩罚方法了，民进党还保留着。这都是谢长廷和尤清他们搞的民进党的这些花样。所以民进党是跟国民党学的，国民党跟谁学的？国民党跟共产党学的！国民党是个列宁式的政党，苏联式的政党，所以苏联有政治局，国民党就中常会，完全是这样子的。
006.反对党为了反对而反对是对的.txt	75	3	poem|political_context		所以在史明的会上面，李登辉唱台湾独立军进行曲，看到没有？李登辉在唱。我们看看台湾独立军进行曲的歌词：起来起来，大家团结站出来；起来起来，大家勇敢站出来；台湾民主觉醒。大的时代，咱们不愿做人的奴隶，咱们不再受别人的支配。举起武器，台湾独立的大旗，勇敢奋斗，勇敢奋斗，拼到敌。请问，既然是台湾独立的大旗出来了，为什么还有什么中华？多讨厌啊！中什么东西啊？华什么东西？台才对，湾才对，对不对？为什么不呢？李登辉就唱了这个歌了，为什么你们还不搞中华民国？这就我所说的二生一死话民国。
006.反对党为了反对而反对是对的.txt	111	3	poem|political_context		李敖：我认为就是真正的在野党联合起来，必然多数的时候，在立法院里面至少在预算上面可以掐住陈水扁的脖子。我认为对台湾的未来应该有正面的好处，所以我们也很重视这次选举。并且我觉得我们应该在不得已的情况底下，要集中票给一个党，那个党我认为到目前为止，亲民党比较好，今天讲到这里。
007.假如陈幸妤是慰安婦.txt	15	3	poem|political_context		结果就想个办法，怎么样呢？我每一个慰安妇送你相当于50万的台币，相当于这个钱。全世界各国，它所蹂躏的国家一个一个去送。这个方法送了以后，然后政府不道歉。我们这跟政府没有关系！也不是国家赔偿，是由民间团体搞一部分钱送给你，等于私下里，用黑社会讲叫哈拉哈啦，就是马马虎虎把它糊里糊涂就敷衍过去了。然后日本人拿记录送到联合国，然后自己可以名正言顺的、冠冕堂皇的进入安理会。
007.假如陈幸妤是慰安婦.txt	85	3	quote|literary_people|political_context		刚才有一个电传很有趣，他说李先生，他说你为什么说是假如陈幸妤是慰安妇？为什么不假设你老婆是慰安妇？我可以假设我老婆是慰安妇，告诉你，慰安妇不是耻辱的名字。慰安妇是一个伤痕的标记，是代表了我们台湾妇女怎么样的在日本人统治下统治之下受苦受难，她不是个耻辱的标记。我记得有一个故事，过去在五四运动之前，胡适在北京大学做新文化运动的时候，有一个读者投书，请注意读者投书。读者说他一个朋友的姐姐被强盗抢走了，抢走了以后，当时就被强盗就蹂躏了。后来放回来，请问男人要不要跟他朋友的姐姐结婚？如果结婚，别人是什么意见，你讨了一个被人家蹂躏过的太太，那个女人做老婆，被强盗蹂躏过的。你这个男人怎么回事？胡适博士就答复了他这个学生读者，他说：如果有这个男人肯讨被蹂躏的女孩子做太太，并且对她很好，我们要尊敬这个男人。什么原因呢？因为这个男人了不起，他并不是说这个女孩子被人家蹂躏，是怪那个女孩子，不是的。她是被迫的嘛！她不是自愿的嘛！她不是许文龙所说的，是自愿的，当然我们要谅解这个事情，我们怎么能怪她呢？我们不怪她，帮她恢复正常的生活，这是我们男人应该做的事情。所以胡适说如果有这种男人愿意跟这种女人结婚的话，我们应该尊敬这种男人。
008.假如陈幸妤是观世音.txt	31	3	poem|political_context		可是陈水扁在《自由时报》的批评里面，显然他不专业。别人批评都不谈了，显然不专业，为什么？决策粗糙。现在经济部长派过去，到底中央政府派什么人过来，他们不知道。阿扁这边不听外交部的意见，也不告诉外交部。国安系统警告阿扁这样做不行，阿扁不理。请问，最后碰了一鼻子灰，碰了满头包，今天回来。请问难道阿扁没有责任吗？阿扁什么责任呢？你搞政治是专业的，你没有搞好。就好像观世音菩萨陈幸妤拔牙的，把人牙给拔坏了。可以吗？不可以。所以今天发生的问题是，阿扁你是个专业的政治人物，就算是专业政客也好，当然没有政治家，台湾没有政治家！专业的政客，你怎么可以做这样粗糙的一个活动呢？这个动作太粗糙了。这样粗糙的话，当然碰了满头包，这个问题就不对了。碰了满头包以后就开始赖人，赖什么呢？好比说今天看他赖大陆！可是我告诉你，我们真正损失不是大陆的对台湾的打压。台湾不打压大陆吗？请问从1949年到1971年，什么人在联合国里面？是我们啊！我们在干什么？我们在打压下，他进不来，不是吗？我们也打压人家，对不对？
009.台独是孬种.txt	37	3	poem|political_context		台湾丢掉了一个最好的机会！怎么办呢？民进党一点都没有错，阿扁一点都没有错，为什么？讲大理由出来，这个理由是说中共打压我们。请问我们常常把一个帽子戴下来以后，我们就信以为真，好比我们说这个人哗众取宠，哗众取宠有什么不好？哗众取宠是说我请你注意我，然后使你喜欢我、投票给我，有什么不对？这不是个坏的名词，现在大家一说哗众取宠就是坏的名词。
009.台独是孬种.txt	39	3	poem|political_context		好了，现在又来一个，他说中共打压我们。我们不打压人家吗？我举个例子，1949年到1971年前后，22年我们在打压谁？我们打压它22年。在哪里打的？在联合国。我们是联合国的合法代表，他不是。打压的它抬不起头来，打压了22年。记不记得上一次奥运会，然后他们在澳洲投票，结果投出来以后是42票比40票。什么意思？我们台湾这一票投给了白种人，投给了澳洲的澳大利亚人，所以变成42票对40票。如果我们这一票不给白种人，不给澳洲人，就变成41票对41票。那个时候按照奥运的规则，就由他们的头子萨马兰奇来裁决，要给哪一个国家。萨马兰奇有名的是亲中国的，所以他就可以给中国主办，看到没有？因为台湾这一票不给黄种人给了白种人。所以使中华人民共和国也好，中国也罢，中共也罢，丢掉了这个机会。我们不打压人家吗？今天投票的吴建国说，当时我投了它，没有不投它。谁相信啊？当时你不讲，现在讲什么用？现在你在大陆做生意了，你讲这种话，我们怎么相信呢？
009.台独是孬种.txt	91	3	poem|political_context		李敖：刘小姐，我懂你意思，你说得对的，谢启大不在立法院，会造成损失，我认为会造成罗福助的损失。当然谢启大有她的优点，可是我必须告诉你，谢启大当她的缺点发作的时候，就刚才我举的例子，她可以公开污蔑别人。这个太严重了，我现在谈到这一点，我给大家看一封信，你看看：李大师您好，有关第一夫人曾文惠女士出国疑云，前慨蒙义助，今特传上本人办公室联系方式如下，希于节目中公开呼吁握有曾文惠女士出入境相关资料证据或曾亲眼目睹曾文惠女士出入境的民众，能够尽速与我们联系。谢启大，谨上。
011.陈总统的死巷与死相.txt	11	3	poem|political_context		李敖大哥大。今天讲的第一个题目——我所知道的吕安妮。为什么今天要谈到吕安妮？因为今天吕安妮露面了，在今天的晚报《劲晚报》里面，我们看到了吕安妮的照片，她比以前好像胖了一点。为什么她出现？因为今天有一个微风广场开幕，这个来头不小，有黑松汽水做背景的一个财团。这个广场开幕的时候，陈水扁、小马哥都去了，可见来头不小！而吕安妮也代表台塑王永庆的儿子王文洋，变成王文洋的代表来出席了。所以我们在《联合晚报》里面就看的更清楚了，请看这个大特写，这就是吕安妮坐在中间，代表王文洋。
011.陈总统的死巷与死相.txt	69	3	quote|literary_people|political_context		为什么用魄力来做违法的事情？我告诉大家，做这种事情要魄力。面对李登辉，到了翠山庄里面，这个违建里面，这个违建是赖不掉的，要拆的。我们讲过赖不掉的，要拆的，可是小马哥不拆它，不拆它也需要勇气啊！大家想想看，当年雷震坐牢的时候，胡适不去探监，不到监狱里看雷震。那么好的朋友，他不去探监，不去看他，大家骂胡适。后来我的好朋友邓维桢跟我讲，他说胡适不去看雷震，也需要勇气。看雷震需要勇气，不去看雷震也需要勇气。为什么？很多人不谅解要骂他，他能够面对这个局面，这种人也需要勇气。他事实上不去看雷震，是为了怕看雷震以后，刺激了蒋介石，怕蒋介石做手脚，在牢里面使雷震难过。他是为了保护雷震，就宁肯不去看雷震。可是别人不懂，大家就骂胡适，所以胡适不去看雷震也需要勇气。
011.陈总统的死巷与死相.txt	79	3	poem|political_context		这件事情当时曝光了，被优秀的新党的这个民意代表市议员林美伦和她的丈夫，他们就揭发出来了。揭发出来以后，陈水扁正在选举，选什么呢？选台北市市长，趁机插话，陈水扁就联合《自由时报》就讲出来，对不对，陈水扁说针对李登辉总统占用巷道一件事情，民进党台北市长候选人陈水扁表示，国民党政权长期与特权结合，只要他当选市长，一切将依法处理，索回土地归还给民众使用。就是巷道我要要回来，给民众来使用。李登辉国民党，你们鸭霸占领了我们人民走的三条巷道。然后我们再看他对《联合晚报》讲的，国民党政权是长期利益和特权的结合，李登辉官邸占用巷道，他只要选上，他就是陈水扁，只要选上市长，一切依法处理，归还民众使用。看到没有？依法处理，归还民众使用，把巷道要回来。好，我们继续看陈水扁当选了，当选了台北市的市长。有没有这样做？没有！不吭气。
012.李敖论今古政坛迹象.txt	127	3	poem|political_context		李敖：当时张学良大家以为他应该杀掉蒋介石，错的！张学良目的就是用把你蒋介石扣住的方法，希望你答应我八个条件。这个八个条件，不是为我个人升官发财，而是要对国家有利的！这个结果蒋介石的太太宋美龄后来写了一本《西安事变回忆录》，都讲到了说是张学良他们的目的也非常单纯，不是为了个人的升官发财。张学良是这个目的，叫你蒋介石答应我八个条件。好比说联合起来对抗日本、释放政治犯啦、尊重总理遗嘱了这些条件，你答应了，我就放你走。蒋介石答应了，那当然张学良放他走。他没有杀他的必要嘛！所以张学良因为得到这个结果才放他走，所以当时日本的情报很灵，日本人说张学良如果拿不到蒋介石的承诺，他不会放他的。蒋介石被放掉，就是因为答应了张学良的条件。三重的郭先生！
013.有种就别学猪叫.txt	21	3	poem|political_context		现在最有趣的在民进党的政府，陈水扁的政府，为了消除中国国民党的力量，为了消除中国的力量，为了消除外省人的力量，把这个国歌给改成只有声音而没有内容了。我同意这个内容是可恶的，可是有一点陈水扁这个理由是令我们感到很奇怪的。他的理由是说我们为什么要用1926年的这种文字呢？那种内容跟现在也不符合啊，我们不要用。可是他忘了，那个声音，也是1926年啊！是根据那个文字来谱出来的歌啊。说如果1926年代表中国、代表国民党、代表这个、代表不好的时候，那么1912年代表什么呢？1912年出来的什么东西呀？中华民国啊，中华民国是1912年出来的，那不更早吗？为什么要借尸还魂呢？为什么要借壳上市呢？勇敢的台湾人为什么不站出来，今天我们台湾人当家作主了，对不起，打倒中华民国，推开中华民国，作废中华民国，现在我们要台湾共和国或者台湾独立国都可以呀。
014.李登辉卸任竟需要22人服侍？.txt	23	3	literary_people		这就是过去我所说的，当我李敖穷的当了裤子的时候，那时候中央研究院院长胡适，送了一千块钱给我。当然我很感谢他，那时候一千块钱是大钱，40年前一千块钱当然是大钱。可是人家会说，你胡适花了一千块钱你去收买一个年轻人。当然可以这样恶意的解释。可是我问胡适他如果不花一千块钱给我李敖，他还是胡适，一千块钱还在他身上，不是很好吗？他可以不做这件事情，注意到没有？他做了，做了之后证明了他比不做更高人一等，援助一个年轻人，他认为很有前途，很有希望的一个年轻人，年轻人在经济上遭遇到困苦，裤子进了当铺，我给你一千块钱，使你赎当，从当铺把他裤子赎出来。所以我认为做这件事情，跟不做这个事情是不一样的。为什么呢？胡适先生一千块钱到了我李敖荷包里，什么原因、什么动机，不必问。同样的，我那一百块钱到了乞丐的手上，什么原因、什么动机，不必问。
014.李登辉卸任竟需要22人服侍？.txt	27	3	poem|political_context		今天删李登辉的，是花的我们的钱了，所以我们才要删。这两个不能类比的。可是我们看民进党它们的这批人讲话，台联党建国党立委李庆雄办公室提供的资料显示，相关经费编列在国防机密预算，总额向来不对外公开，不过官员往年在预算审查时透露，两蒋的陵寝动用两连宪兵看守，人数超过200人，光是日常的修缮、事务支出，每年就要八九百万元。这是建国党的立法委员讲的话。
014.李登辉卸任竟需要22人服侍？.txt	81	3	poem|political_context		袁小姐：李大师，我是大陆来的大陆妹，我想请你帮我鉴赏一幅清朝四王的画，是王翚的画，请李敖大师帮我鉴赏一下，不知道怎么联络你。
014.李登辉卸任竟需要22人服侍？.txt	83	3	poem|political_context		李敖：谢谢你，你这样子看的起在新党眼中卖假画的人，谢谢你！你把你的画把它照张彩色照片，越大越好，请你寄到电视台来，我先看看，然后告诉我跟你联络的方法，我帮你免费鉴定一下。台中的廖先生。
016.陈水扁拉拢调查局.txt	37	3	poem|political_context		李敖大哥大。我继续讲——陈水扁拥抱调查局。调查局这个单位，在过去是讲侦防的，并且从事于政治上侦防的，这是它主要的功能。在这个功能里面它制造了很多的冤狱。我李敖在国民党的监狱里面，就被调查局、警备总部、其他的情治单位，还有警务处联合单位来承办我们的案子。当我发现这个案子是联合单位承办的时候，我就知道这是一个越滚越大的案子，什么原因？单一单位它可以负责任，办理的话它可大可小。可是联合单位的时候就是要互相比大，互相来罗织你的罪状。不然的话人家会怀疑你，这个单位怀疑你，为什么来掩护李敖呢？好，没人敢掩护他，所以罪状越滚越大。调查局是搞这种政治侦防的，结果搞了好多的冤狱。
016.陈水扁拉拢调查局.txt	53	3	literary_people|quoted|political_context	校事|校事	所以我跟大家讲，调查局他本行、他的本业它是东厂式的。明朝有三个特务机构，好比说锦衣卫、东厂、西厂。特务机构在中国历史上也源远流长，最明显的一次就是曹操所创立的叫“校事”，“校事”就是曹操手下的特务。所以曹操是中国真正搞特务的专家，所以中国的情报搞特务历史，有它的背景。这个背景源远流长，有它的背景，所以演变到现在。今天调查局还有这个背景，黑道的黑，黑的底子还有，可是陈水扁跟他没有渊源。所以陈水扁要这样子努力的介入调查局的活动。换了局长，把陈定南撇开，不许你陈定南直接管调查局。我直接来管调查局，来掌握调查局。这个做法，什么做法呢？就是蒋介石的干法。
016.陈水扁拉拢调查局.txt	57	3	poem|political_context		所以我看到今天报上这种现象以后，我说陈水扁在拥抱调查局。调查局基本上在陈水扁的拥抱之下，会回归到本业吗？也不一定，为什么我讲本业？我补充一个文件给大家看，调查局本部下令不准追查。什么不准追查？大家看这句话：上周五调查局却紧急下命令台北市调查处停止一切办案行动，以这件联考的诈欺案并不属于调查局的职掌范围，又不是行政院法务部上级交办的，要求台北市调查处专案小组交出卷证，并协助由刑事警察局侦六队接办。1998年6月29号的消息告诉我们，调查局的业务并不是管这些什么联考的诈欺案这个案子。所以他根本管不到我弟弟这种案子，可是居然管了。证明了调查局在胡搞。广告过后，我们再继续谈。
017.国安局私吞30亿.txt	71	3	poem|political_context		当然我们会说你们不懂事，当然我们会说这种不足为训，不可以让大家学习。谁会学习啊？有几个年轻人会学习，采取自杀的方法啊？今天的Y世代的人E时代的人，所以在千千万万的芸芸众生里面，千千万万的年轻人里面，偶尔有这种殉情的局面出现，我觉得是好事、是佳话，没有什么值得谴责的。当然他们不谈社会责任，也不谈我是不是孝顺。我们觉得我们小男生小女生不能在一起，我们就自杀了！我举个例子，就是这种故事，情侣的故事在台湾也有，不是没有。所以我们可以看到到了90年，就2001年4月22号，我们也可以看到：17岁的情侣跳楼，黄泉路同行。青春恋歌，得不到父母祝福，离家出走，然后他们就自杀。
018.马英九市长失败的扫黄行动.txt	13	3	poem|political_context		过去在蒋经国活的时候，他忽然想介入媒体，那个时候《经济日报》要卖出来，为什么卖出来？那个时候报纸的执照是被控制的，所以有一个执照是很不容易的，王永庆就介入。可是没想到蒋家的父子，他们对控制媒体是很注意的。他就是说你干这行的就干这行，搞媒体的专门一行，它区分得很严格。好比说蒋家父子里面，在国民党的中常会里面，绝对不会出现财阀。什么王又曾、辜振甫，这些人绝对不可能进入国民党的中常会。为什么呢？你们是商人，商人去做生意，商人不要搞党务活动，也不要介入政治活动。搞媒体的是报人，报人是王惕吾这些人，蒋介石信得过的。你忽然一个企业家，一个商人王永庆，你要介入办报，干什么？蒋经国下命令，这个股份对不起，请你卖出来，卖回给《联合报》，不许入股。
018.马英九市长失败的扫黄行动.txt	27	3	poem|political_context		那个丑八怪林重膜有什么办法？没有办法。今天我李敖想出来一个办法，就是不穿长裤算什么办法？我想个办法来。大家看日本人出这个杂志，小燕子就这张照片，就是她被骗，穿了日本的军旗，然后中国大陆对她不谅解。她登台演唱的时候被人家开汽水，被人家抗议。什么原因呢？就是你好好的中国女孩子穿着日本军服在干什么？我们看到整个的军服，干什么？注意这个杂志1月23号才出版，他们现在就提前出版了。我们看到这个情况，今天我有办法了，我想出办法了。怎么来的办法？就是我看那些美国的那种play boy杂志，上次我也展示给大家看过，女孩子胸罩是美国国旗做的；内裤是美国国旗做的。好了，现在我们这样子，我们把日本的国旗拿来，大家做内裤，做好内衣裤以后，日本人如果一拍，用针眼什么方法，一拍，拍到什么？拍到他自己的国旗，在中国女人的屁股上面，我觉得这个画面应该是可以联合台湾人和日本人的感情。不是这样子吗？你要拍，拍的就是你的国旗。我认为用这个方法也许能够抵消一点这种伤感情，因为你日本人太可恶了。所以我觉得用这个方式可能是一个方式，不是最好的方式，只是我提议，主要要解决方法。
018.马英九市长失败的扫黄行动.txt	31	3	poem|political_context		这个消息传出来以后，当时台湾大学的校长叫傅斯年，他就觉得这个女孩子，这个处女太纯真了嘛！不是吗？然后联合台大教授毛子水、联合台大教授苏芗雨、联合台大文学院院长沈刚伯，四个人就投书，说这女孩子太伟大了。她没地方埋，她死了以后，尸体我们愿意把她埋在台湾大学，台湾大学那一块地给她埋起来。因为这个事情是很动人的一个故事。这女孩子处女殉情记。结果很快的被刑警单位验查尸体，一检查，发现女孩子处女。不是处女怎么办？广告过后再告诉你怎么办！
018.马英九市长失败的扫黄行动.txt	49	3	poem|political_context		这本书，凭这本书就说日本人你自己捏造的，跟我们台北市没关系。我认为这是小马哥手下的警察局长，这些糊涂大侦探的一个开脱之词。事实上跟台湾是有关系的。所以我认为小马哥现在面对这个问题，就遭遇了什么困难？遭遇了他的祖师爷，蒋介石的同一个困难。台湾在经济起飞的过程里面，台湾在1949年，国民党兵败山倒到台湾来以后，几乎撑不下去了。可是台湾得力于两个战争，使台湾能够撑下去。第一个就是发生了韩战。当韩战发生的时候，美国总统杜鲁门下命令，为了抵制中国大陆这些共产党，他不但要派军部队来到韩国作战，并且派出来第七舰队，保护了台湾海峡。由于第七舰队保护了台湾海峡，所以台湾才能免于被中华人民共和国消灭，得利于韩战。
018.马英九市长失败的扫黄行动.txt	67	3	quote|literary_people|political_context		现在我们再看，给大家看看资料，看什么？这个资料是民国15年，1926年国立北京大学的毕业同学录。我给大家看一个照片，这一张照片大家看，有一个人28岁才大学毕业，看到没有？这个人大家看叫李鼎彝。我们看画面，李鼎彝，他就是我的父亲。他们那时候念大学念得晚，在北京大学毕业。我举个例子给大家看什么？看当时的北京大学校长的一张照片，这张照片就是蔡元培，大学校长蔡元培。蔡元培什么人？蔡元培是清朝的翰林。那时候翰林做了以后，点了翰林以后，翰林的第一名就是状元，当时点了翰林以后我们再看一下。点了翰林以后，他可以做官，可是他不做官，他就搞革命。后来他做了北京大学校长，我们就最有名的五四运动，就是在他做校长时候出现的。后来他辞职。什么原因？向教育部抗议！他抗议的理由，说明文字，我们在《胡适文存》里面可以看到，在《胡适文存》里面的话，他辞职说：元培（我蔡元培）为了保持人格起见，不能与主张干涉司法独立蹂躏人权的教育当局再生关系。也已呈请总统辞去国立北京大学校长之职，自本日起，不再到校办事，特此声明。
020.陈文茜的情人是谁？.txt	15	3	poem|political_context		为什么李昂会误杀了陈文茜呢？就是关于陈文茜。大家对他有很多奇怪的想法，认为陈文茜这么新潮的女性，这么优秀的女性。在我李敖眼里说这么样的拉风的，甚至跟我李敖一样相当嚣张的一个人。大家会把你锁定，到底你有没有一些问题？今天我们看到《联合晚报》登出来，周伯伦说陈文茜为什么他变成了太上党主席？在民进党她当年的权力如此之大，应该公开说明。干吗呢？学璩美凤，来说明为什么她这么大的权力在民进党？陈文茜曾否用身体来换取权力？周伯伦这句话是很恶毒的，不可以这样讲。陈文茜要换取权力，以她他那么能干，还需要用身体吗？可是，我觉得周伯伦这样说，那过去陈水扁到我家来。一排人进来，陈水扁走第一个，周伯伦走第二个，后面才是罗文嘉、马永成，到我家来拜码头的时候这样来的。那时候周伯伦他是陈水扁手下的第一号的大师兄。权力也很大，请问你周伯伦，你有没有身体换权力啊？你跟陈水扁有没有屁眼的关系啊？你们俩人有没有这种男人之间的关系啊？我们是不是可以这样怀疑你啊？请你周伯伦比照璩美凤召开记者会，讲讲看你跟陈水扁有没有男人与男人的关系？请你告诉我们。
020.陈文茜的情人是谁？.txt	33	3	poem|political_context		立夫同志：昨天晚上匆匆话别。未尽词意（话我们聊的不够），为念。此去（你去美国）望早回国（赶紧回来），愈早愈好。并要保重身体为第一，革命建国事业方在开始之中，努力奋斗之时正长。固体力之保养最为重要，不可以疾病而影响精力。切盼时刻留意健康，勿使劳动过度也。
