source_file	line	risk	text
023.“体外射精”的一些成绩.txt	27	risk	因此，这篇序，只能另辟蹊径，谈一谈“如何利用李敖”。很多人都说，党外新生代在利用李敖做“超级打手”。不错！在《进步》杂志的时候，我们一个月利用李敖一次；到《深耕》半月刊的时候，我们一个月利用李敖两次；到《前进》周刊的时候，《李敖租界》更高密度地利用李敖，一个月四次；到《民主人》开辟《李敖特区》之后，我们一个月利用李敖六次。
023.“体外射精”的一些成绩.txt	47	risk	第九期《民主人》出版以后，我曾接到一封地址是“台北市环河南街……”的读者的信。这封信的头一段说：“6月1日的《民主人》以李敖做封面人物，实在让我们这些‘李敖思想同化集团’感到振奋，这表示邓维贤立场的摆正和李敖影响力的被肯定；这一期《民主人》的销售量一定会给我的话做见证。”这一封捧李敖的“读者投书”，我并没有把它登在杂志上。
023.“体外射精”的一些成绩.txt	55	risk	以李敖做封面，销路就会好，这一点我自己也感到很惊奇。去年，《政治家》第二十五期的封面是李敖，发行之前我并未预料这一期会卖得很好，因为李敖不是政治人物；但一上市后，很快发觉这一期非常畅销。今年，《民主人》第九期以李敖为封面，因为还没有机会访问他（还未正式复交）；只好选登他的一些文章，以飨读者；坦白说，我们没有很完善地处理“封面故事”，所以不敢预期这样的一本杂志会受到读者的欢迎。可是，再度出乎意料的，这一期又很畅销。
023.“体外射精”的一些成绩.txt	63	risk	我们一意孤行的努力，不仅未得到其他报刊同业的刮目相待，甚至招致部分读者的不满——上一期《民主人》登出的一封读者投书及郑博先生的《当心理想主义的幼稚病》，是其中具有代表性的例子。比起其他严酷指责我们的读者，郑先生理性得多、客气得多。但是郑先生这一篇文章的前提——“党外最近的路线之争，说穿了就是理想主义与现实主义之争”——在基本假设上就不太对。让我现身说法：严格地讲，我们也不是理想主义者（甚至距离理想主义还很远哩），我们只是在现实中提出“取法乎上”的要求，而所期待的是“得法乎中”；我们不能要求“取法乎中”，因为依照人性和经验，那会“得法乎下”。其实，我们所批评的那些党外人士也不是现实主义者；如果是现实主义者，他们的成就一定不止现在这般，实际上他们只是在现实中“混混”罢了！
023.“体外射精”的一些成绩.txt	67	risk	《民主人》最近一连串的批康，也许有人觉得我们走火入魔了。胡佛教授也认为我们应适可而止，不然会被人误会。我坦白承认，我有意要降低康宁祥在党外的声望与影响力。从促进民主政治发展的观点，我认为，降低老康在党外的声望与影响力，是符合现阶段党外发展的利益的。对《民主人》最近的作为，听说康先生曾对某位记者表示：“他（指我）发疯了，不要理他！”我第一秒钟的感觉是“有点受到伤害”，但是接着我马上觉得有点难过。康先生是我最要好的长辈和朋友——过去是，现在仍然是。我相信，他这句话必定包含着相当多的痛苦。我一直认为康先生是个坚毅不屈、经得起考验的人，但是我很遗憾他（似乎）永远不会认错：实际上，从政十多年，即使做了几次错误的判断或做错了几件事，也是很稀松平常的。死不认错，始终保持神圣、不可侵犯的态势，这跟国民党有什么两样？
023.“体外射精”的一些成绩.txt	75	risk	我绝对不介意康先生说我“发疯了”。——1918和1919这两年，美国的威尔逊总统为了说服美国人民支持“国际联盟”的构想，从事全国旅行演说，不遗余力地鼓吹、鞠躬尽瘁，当时，威尔逊的政敌都讥笑他“发疯了”。不过，后来的历史学家则有比较正确的评论：威尔逊并没有发疯，他只是一位“知其不可为而为之”的“烈士”。一样的，最近《民主人》的一意孤行——不但得罪国民党，也得罪党外——迹近“发疯”，其实只是“知其不可为而为之”的“烈士”。
023.“体外射精”的一些成绩.txt	81	risk	《民主人》从乡愿风走出来，打算有话直说、说真话、不做乡愿，有些人便觉得很不习惯。就这一点，李敖也有同感，他曾这样反唇相讥：“有话直说、说真话、不做乡愿等等，本该是做人的基本水准，如今有这种人出来，却被低水准的人当成异数、当成偏激分子，这就是大错特错，并且是非常滑稽的事了！他们不怪自己是伪善、是乡愿、是水准以下的人儿，反倒怪别人是偏激分子，这不是又错又滑稽吗？”
023.“体外射精”的一些成绩.txt	83		古今人类的经验告诉我们：有话直说、说真话、不做乡愿的人，常注定是悲剧的下场。即使如此，我们仍然选择扮演烈士的角色——燃烧自己、照亮别人。
023.“体外射精”的一些成绩.txt	87	risk	从与李敖断交到与李敖复交，代表我的心路历程。我认为，《民主人》与李敖的结合是基于双方相同的背景及对政治问题的共识。所以，这样的结合是相当自然而又严肃的。这种合作关系是建立在相互信任的基础上；譬如我相信李敖“有话直说、说真话”，李敖相信我永远坚守党外立场。
023.“体外射精”的一些成绩.txt	89	risk	李敖基本上是思想家、文化人。我们大体上也是这种人。李敖经常独立作战，声称不但要攻击国民党，也要批评党外。今天《民主人》也一样——不但要与国民党对抗，也要批评党外，是目前党外杂志中唯一具备独立立场的刊物。但是促成李敖与我们合作的最大原动力是对政治问题的共识。一年前，李敖接受《政治家》访问时，他就表示《政治家》应由思想家来领导。当时我办《政治家》的头脑是很简单的——就是“政治挂帅”。一年下来，这种政治挂帅产生了很大的流弊，不但我们自己不能掌握理想精神，也帮助不了党外促进本身的理想精神；而没有了理想精神，批判便显得有气无力（这是目前党外杂志的通病），同时党外运动也失去了生机（这是党外运动的危机）。在我看来，几乎所有进入国民党体制内的党外公职人员，在乡愿风的包围下，既没有力挽狂澜的气魄，他们的道德勇气也打了折扣。既然目前党外政治人物能力的上限不过如此，党外杂志便应表现它对党外公职人员独立批判的能力。具有独立角色的党外杂志应当尝试领导党外运动——包括领导党外公职人员（我赞成党外公职人员实质上脱离党外杂志社的体制，关于这一点，我以后会写另一篇文章说明）。其实，这就是李敖一年前所说的，党外运动应由思想家来领导。但这不是排斥党外公职人员在党外运动中的领导角色；如果有某位公职人员兼具思想家的能力，他可能就是党外最好的领导者。
023.“体外射精”的一些成绩.txt	93	risk	李敖同意我在《党外运动不应以选举为目的》这篇社论中所表达的观点。他说：“党外运动也不应以当选的议员级人物带头决定一切，而整天使群众以为只有民意代表才是老大、以为只有民意代表才代表党外，除非这些代表是‘政治家的团体’而非‘政客的团体’。但是，至今为止，党外议员级人物尚未证明他们有‘政治家团体’的水平与风度，党外若由他们来带路，实在难免误入歧途或堕入魔障，这样子的‘政治挂帅’，自是我们不敢领教的。”
024.“一字师”还敢否？.txt	5	risk	兹奉上本期《李敖租界》长文——《从国民党式强奸到党外主流派式强奸》，请代为“一字师”。（还敢否？）因我认为10日后援会将有好戏，故思在10日以前出版的贵刊上有以挽救。昨天我电告邓维贤，说许多新生代他们认识康宁祥，都是你邓维贤介绍的，你目前既然力持大义，应该在此紧要关头，说几句婉劝朋友的话，使朋友仍坚守民主原则，勿为政客们所浼，而错误的把后援会的党外理想弄得面目全非。维贤认为很对，愿意写，可是《民主人》要16日才出，来不及了，我说何不借《前进》的地盘呢？维贤说好。为了配合维贤的文章，我早上起来，特花一个半小时，写成《别孵那贼蛋！——第六层巢在等我们》，连同维贤的文章，买一送一，一并送上，请吾弟“一字师”。因我已擅自承诺维贤《前进》一定登，故请吾弟要一定登，务乞垂听。侵权行为，死罪死罪。
025.他妈的等死了一个.txt	7		你昨晚给会云的电话，说钱思亮死了，这篇文章别人做不来，请我写一篇，今早会云转达到你的这一请求了，我是大师级的人，当然任凭点唱，点什么就能应声而出，唱出什么（跟你学的）。所以，没问题，写钱思亮就钱思亮。本来我早写过这老小子的（《李敖全集》第二册《〈大学后期日记乙集〉前记》及《大学的外一章——给钱思亮校长的一封公开信》；第三册《台湾大学的新“十诫”》等；以及《千秋评论》中多篇），如今这老小子死了，打铁趁热一篇，可令人心大快。
025.他妈的等死了一个.txt	9		当年我写《〈大学后期日记乙集〉前记》，批评钱思亮诸公，我说：
025.他妈的等死了一个.txt	11		中国大学在他们这批人的手里，大学生怎么不完蛋？我在《〈大学后期日记甲集〉前记》中，已经指出我在日记中的一种“反抗腐败教育对我压迫的精神”，我的反抗方法，表面上是消极的，骨子里却是积极的。写到这里，我忽然想到陆游的一首小诗，正好用来做我这阶段日记的描写——
025.他妈的等死了一个.txt	21	risk	现在，作为一个钻破蚕茧的变形虫，我从盘丝洞里走出来。国民党《中央日报》社论上公开骂我是台湾大学的“不肖的学生”，我很“感谢”。因为他们说对了，我实在是一个“不肖的学生”。肖者，像也。我若像起钱思亮来，岂不是我的大悲剧？所以我庆幸我“不肖”——“不肖”万岁！
025.他妈的等死了一个.txt	25	risk	今天国民党《中央日报》说钱思亮：
025.他妈的等死了一个.txt	29	risk	祖珺，你注意到了吗？这段新闻露出了马脚！钱思亮的孙子钱国维，是建中学生，是役男啊！既是役男，怎么可以出境、读书？经查钱国维是年前随钱复上任的“宝眷”之一，国民党允许国民党如此横行，全无体统与法制，祖珺你说多要命！（祖珺，我考你一道算术，十三年前1970年5月10日的《大华晚报》上，就登出钱国维在念“再兴幼稚园”，请你算算钱国维今年是几岁！照国民党自己规定的十多岁以上即不得出境的役男标准，钱国维又怎么能够人在美国了？——国民党的话、国民党的法律，我们还能信吗？）
027.给方素敏的一封信.txt	7		你和义雄因义受难，所付代价之高、所遭死事之烈，古今所无。但在你们因义受难的这三年来，当我知道义雄楚囚枯坐、看破红尘；你泛美远引、谢绝人事，我虽不认识你们，总想有些劝告，要跟你们说说。
027.给方素敏的一封信.txt	9		《战国策》引诗中，有一句话，叫“行百里者半九十”。意思是说，走一百里路的，走过九十里的时候，其实只走了一半，因为最后十里最累、最难走。在九十里的长路里，你和义雄走了过来，但最后十里，我盼望你们走得更令我们关怀。我们真的不愿见到最后十里，你们走累了。
027.给方素敏的一封信.txt	11		根据我的经验，我坚决相信：人只有保持战斗意识，才能度过忧患、才能走完最后的十里。当我听说义雄在牢里，有消极的人生态度的时候，我真担心他如何征服那长年的忧患；当我听说你和可爱的小女生去了美国，有去国之思，而远离这是非之地的时候，我真担心你如何能用逃避的方法，获得解脱？
027.给方素敏的一封信.txt	13		不瞒你说，我有点责备你的部分亲友，我认为他们应该替你拿点积极性的主意，他们不该让你走，他们应该“挽断罗衣”式的留下你，请你以一位受难者的象征，转而成为抗暴的活证。他们应该想想：林义雄消极于内、方素敏飘然于外，究竟便宜了谁？就算是为了替死者复仇、为生者吐气，也不该这样吧？
027.给方素敏的一封信.txt	27		二、两年前的2月底，我写了一封名为《历史的伤痕》的信安慰你的爱女奂均。我在信中最后说：
027.给方素敏的一封信.txt	43		七年前的今天，寒冷的早晨，你们在妈妈措手不及下，提早了一个月，来到这世间，连医生事先都没测知你们会一齐来的。当护士说是双胞胎时，爸爸还以为听错了，愣了一下，才说：“好棒！2月2日双胞胎。”因为你们已经有了一个奐均姐姐，因此爸妈都盼望着你们会是男孩，而有了一阵短短的失望。如今想来，那一阵的失望是多么的对不起你们。在这七年之间，你们带给爸妈的欢乐，不仅使我们深深觉得：女孩不但和男孩一样好，甚至更好。你们给予爸妈的爱和欢笑，又岂是这短短的时间所能衡量。而爸妈却只会常常抱着你们，亲着你们的脸说：“亮均！好乖好漂亮！亭均！好漂亮好乖！”
027.给方素敏的一封信.txt	55		到了假日，我们全家就会一齐去放风筝、捉迷藏、赛跑，带着相机拍下我们在一起的点点滴滴。每次你们在相馆看到新娘服，就会告诉妈妈，新娘子好漂亮，你们长大也要穿得那么漂亮。妈妈也很喜悦的编织你们长大的梦，梦想着你们长大两人同时穿着新娘服的模样。每次你们看到妈妈漂亮的首饰，你们也会不好意思的说：“好漂亮！长大了送给我好不好！”啊！傻孩子，妈妈怎么会说不好呢！妈妈什么都愿意给你们，但是，啊！我的孩子，为什么你们不长大？为什么不？亮均喜欢跳舞，亭均喜欢画图。你们两个都喜欢钢琴，每当亮均先学会了一条就要教亭均，亭均先学会了就想教亮均。每当看到你们这么亲爱，这么美好，爸妈心里好高兴。我们常梦想，有一天看到你们长大开画展，开演奏会，有一天你们将领略生命的爱与美。但是，现在，这些梦都破灭了。破灭得这么惨！这么快！妈妈无论如何也不能相信。
027.给方素敏的一封信.txt	59		你们离开妈妈已近一年了，但是你们的笑声，还一直留在爸妈的脑海里。妈妈仿佛还常常看到你们仍在眼前，每天晚上撒娇的跟妈妈说晚安，半夜里还要叫妈妈起来帮你们找小枕头，看看被子又滑落了没有。但是啊！妈妈怎么找不到你们？你们在哪里？躲起来了吗？孩子，乖孩子，别跟妈妈捉迷藏，快点出来吧！妈妈找不着你们好担心，快点出来好吗？奂均姐姐出院后，也急着找你们。妈妈告诉她，你们和奶奶到一个遥远的地方去旅行了。奂均姐姐问：“你们玩得愉快吗？为什么都不回来陪我玩？”孩子，我可爱的孩子，你们玩得愉快吗？妈妈相信你们一定在那儿像天使般的惹人疼爱与愉快，你们一定不肯回来这令你们伤心的世界了，但是妈妈还是不死心的等……
029.老孟老孟，你说是否？.txt	1		老孟老孟，你说是否？
029.老孟老孟，你说是否？.txt	7	risk	总统在我国宪政的实施上，首先注重政党政治的实现。他在中国国民党六届四中全会上说明此次我国实施宪政，对于国民大会代表选举，必须信守下面三个方针：第一，党员参加竞选，必须由党提名，绝对禁止自由竞选。第二，必须选贤与能。第三，选举必先推社会贤达与友党提名的人士，尔后及于中国国民党党员，总统认为这一点特别重要。他指示“凡同一地区有道德学问能力声望相等之二人，一为社会贤达或友党人士，则本党提名时宁提社会贤达而不提党员”。他认为要建立真正的民主政治，必须尽量设法，使社会贤达多有参加政治的机会，使他们与中国国民党共同担负建国的责任。世界民主国家的政党，许多都是为其本党的利益而奋斗，尽量为其本党厚植力量，总统这一思想显示了“天下为公”的襟怀，实在超越了一般的政党政治之上，而成功为革命民主政党之下的更前进的政党政治。为世界上政治家的民主思想所不及。
029.老孟老孟，你说是否？.txt	9	risk	如此看来，国民党“凡同一地区有道德学问能力声望相等之二人”，则“本党提名时宁提社会贤达而不提党员”，此乃该党总裁言论。此一言论，且经该党现任中常委誉为“显示了‘天下为公’的襟怀，实在超越了一般的政党政治之上”。但是，现今国民党之提名政策则如何？动辄全额提名，于区区鸡骨头亦不甘心放给“社会贤达”，此一小气，“实在超过了一般的政党政治之上”了。老孟老孟，你说是否？
029.老孟老孟，你说是否？.txt	11	risk	同一格局，再反看所谓“党外后援会”，其于高雄市选区之提名（推荐）也，曰张俊雄、曰王义雄、曰郭丽莉，其全额提名，又与老K何异？他们又何曾为苏大炮留一余地？为苏大炮留一“社会贤达”式名额？只因为苏大炮看不起他们，他们便如此搅局捣乱，不识大体。费希平之流之十足浑人，由此可见一斑。
029.老孟老孟，你说是否？.txt	13	risk	国民党过去搞“清党”，我们该来一次“清党外”，党外落在这批浑人手里，前途有限，后患无穷。老孟老孟，你说是否？
031.“不要动”与“快半拍”.txt	7	risk	今天上午10点，四季出版公司突然进来八位官员，急速搜查我今天出版的《政治·女人·蛇》（《李敖千秋评论丛书》第十六期），带走了四百多本。同一时间，装订厂也去了两名警察，一进门就大喊：“不要动！也不准打电话！”也开始搜书。其他地方，听说也有同时出动情事。官方一天之内，又连找四季出版公司负责人三次，好像特别介意这本书流入市场（因为先发的，已经流入市场，一禁即转入黑市，收不回来了）。
031.“不要动”与“快半拍”.txt	27		12月1日上午8时30分，警察及便衣三人赴“统一装订厂”检查，其后又增加四人，但只搜到新书十本，其余无封面者约十本，据说搜得很仔细，并且禁止装订厂工人打电话告急，至9时20分方离去。停留约五十分钟。
031.“不要动”与“快半拍”.txt	37		这些人不得已只得说：“那你自己把书拿出来好了。”
031.“不要动”与“快半拍”.txt	39		当时气氛有点僵，我为了避免不愉快，就拉着一个新闻处的科长说：“这样吧，我带你到仓库看，看看到底有没有这些书。”
031.“不要动”与“快半拍”.txt	41		这科长见我这样一说，反而不好意思，连说：“不用了，不用了，你说没有就没有。”当然他是有点不死心，衙门干久了的人，总是口是心非的，我就干脆拉他到仓库让他看个过瘾。
031.“不要动”与“快半拍”.txt	49	risk	这些人在公司停留约十分钟，正欲离去，我对新闻处一个科长说：“按照公文，你们十五分钟以后（10时正）才能执行命令，所以你现在拿书是违法的。”当时时钟正好指着9点45分，而查禁的公文发文日期是：七十一年12月1日上午10时！
031.“不要动”与“快半拍”.txt	59		昨日下午我派发行部臧经理驾车南下，巡查情况，今日已有电话来，据说南部查得颇紧，但仍有人不怕死愿多进一些货。
031.“不要动”与“快半拍”.txt	61	risk	我的感觉是这次查禁“千秋”十六，不像已往那么轻松，各地的压力不小，显示他们很重视这本书，换句话说，你触到他们的隐痛很深。有一个警总的朋友12月1日上午10时30分奉命来看我，他说因你骂“国民党的官员比生殖器都不如，等于在骂总统，所以处长（政六处）很不高兴……”事实上我知道这并不是查禁的最大理由，真正的理由在第一篇，第一篇文章显示了他们的无能，他们怎能忍得下这口气呢？
031.“不要动”与“快半拍”.txt	63	risk	你那篇文章写得真好，铁证如山，可以说是“一棒打死”，可是难免查禁一途。在国民党统治下，要想大大的出一口鸟气，也真不容易啊！
031.“不要动”与“快半拍”.txt	81	risk	据了解，这次李敖的“千秋”之笔之所以遭禁，是因为《不平等条约是国民党废除的吗？》《政治与生殖器》二文涉及“混淆视听”，并“挑拨政府与人民情感”。此番当局的查禁行动听说是出奇的快速，查禁公文上的执行时间写明“12月1日早上10点”，可是有关人员却在该日9点前后就动起手脚！更值得一提的，传说当天上午至装订厂包抄书刊时，并无携带任何公文，凭何查禁？令他们泄气的是，那天人马固然出动了不少，但是先后在装订厂、台北联丰书报社并没搜到半本，扑了空，只有到“四季”出版总部带走四五百本书后，才悻悻离去。据闻在“四季”警总曾质问负责人叶圣康先生：书藏到哪里去了？而叶老板则坦诚回答：是你们“运气不太好”，因为你们至装订厂搜书之前，正好中盘批发商把书运走。
031.“不要动”与“快半拍”.txt	85		据可靠的消息来源指出，李敖自今年8月28日在阳明山“隐而不退”后，即埋首写作，的确任何好朋友都不见；而他的《千秋评论》目前在言论市场上亦仍一枝独秀，每月销售量均至一万五千本以上，难怪台北的文化圈要大拇指竖起说“李敖第一”“四季第一”了。（《纵横》1982年12月）
031.“不要动”与“快半拍”.txt	91		昨天上午你和鼓应给刘小姐的长途电话，刘小姐转给我了。既然鼓应如此表示了，我愿宣布不再追究他这么多年诬蔑我的话，我愿重新和他做朋友，但有一个条件，就是鼓应必须公开表示他对殷先生身后事处理的不当。这就是说，属于我个人的事，我可以放过；但属于殷先生的事，是非所在，必须辩明，不能放过，放过将无以对殷先生于地下。这一条件，不是为李敖，而是为殷海光，也是为了陈鼓应。盼鼓应三思，示雅量于天下。
031.“不要动”与“快半拍”.txt	117		这位官员说，在未查出确切证据前，不敢断言是否确实发生上述事件。
032.上县太爷书.txt	7		兹有一事拜托老兄。有小百姓曾发粦，在今年9月2日，在老兄辖区彰化县内，被鹿港分局草港派出所警察打死。他的太太陈焕招写信给我，说：
032.上县太爷书.txt	17	risk	6月30日见《中国时报》登国民党彰化县委员会全县党员代表大会，邀请老兄“列席并在29日的闭幕典礼前登台致词，各方认为这不仅是一种‘突破’，而且是一种大‘突破’，意义非常深远”，并说“假定此举是出于政党上级的示意，则更值得各方喝彩”云云。看了这一报导，我就想写信给老兄，今天趁为小百姓喊冤之便，我把要说的话，一并写在下面。
032.上县太爷书.txt	19	risk	国民党这一举动，是千方百计拉老兄做“苏南成第二”的阳谋，聪明如老兄，当然一看即知。老兄在大党压境之下，为彰化县民谋福利，自有不得不出之以委蛇的地方，这是人们应该为老兄设想的。但是这种委蛇，分寸与程度还是很重要的。1966年，青年党元老左舜生同我说，当年他们应付国民党的方法是十二个字——“团体不失立场，个人不失身份”。可是，我真的怀疑他们如何能做到这点，他们显然是失败了。为什么？分寸与程度，无法把握得紧耳！
032.上县太爷书.txt	21	risk	写到这里，我愿将我老早就想告诉老兄的一个故事，说给老兄。老兄记得西德复兴的大政治家阿登纳（Konrad Ademuer）吗？阿登纳律师出身，1917年到1933年，一直做科隆（Cologne）市长（他也是科隆人）。1933年已是纳粹大党压境的时代，他以地方首长之尊，在其他地方首长一片媚骨之中，正气凜然，不与一党独大合作。最后他被拉下马，送到集中营。集中营主管对他说：“好啦，请你不要自杀，只有你老是给我惹麻烦。您老68岁了，总之，也活不了太久了。”可笑这集中营主管狗眼看人低，他没想到这老囚犯活了下来，并且 在一党独大垮台后，以清白之身，出任西德总理，一做十四年，从73岁做到87岁，成了有史以来，最难能可贵的、也最坚苦卓绝的一个伟大身教。一般人只看到他73岁到87岁的十四年“走老运”，却忽略了他57岁到72岁的十五年困顿生涯。这十五年的困顿中，他大部分时间，都坐看自己的敌人张牙舞爪、坐看自己的生命垂垂老去，但是他甘愿一切牺牲，他就是不要同他看不起的政权合作。这种清白纪录，使他在灰头土脸时候，干不成地方首长，却使他在扬眉吐气时候，干上了国家总理！
033.宾馆、牢房与猪鬃.txt	7	risk	“三通”问题自是中国的一个大问题，自然值得深入讨论。这个问题的重点是：任何政治的对立，不该使老百姓遭到没完没了的池鱼之殃。在政治对立中，固然老百姓是刀俎下的鱼肉，但在长年征战以后，仍没完没了的跟老百姓过不去，则是典型的虐政无疑。我实在看不惯国民党“只许州官放火，不许百姓点灯”的虐政，所以我发愿要写这篇大文章来将假面拆穿、将内幕撕破。事实上，所谓“三通”，也只是《六法全书》式“六法”的说法而已，定义是象征性的，自然也从宽解释。例如台湾女网队在东京与中共球员比赛，此“通球”也；台北桥牌队与中共上海队对阵，此“通牌”也；台湾陈长明与大陆彭家政赛跑，此“通跑”也；乃至双方飞机此起彼落义士辈出，此“通天”也。凡此种种，又何说乎？
033.宾馆、牢房与猪鬃.txt	9	risk	苏秋镇在这边的立法院里，曾有质询说：
033.宾馆、牢房与猪鬃.txt	13	risk	这一精彩的质询，十足显示了：所谓不“三通”云云，在实际上，国民党自己都无法贯彻，不但无法贯彻，反倒大开后门，公然以双重标准决定谁“上宾馆”谁“下牢房”，结果呢，整个的发展，已是一团笑料！
033.宾馆、牢房与猪鬃.txt	19	risk	答：有些事是很令人奇怪的，举个例子，我的兄弟（按：钱煦）的岳丈是国民党老一辈的党人，以前有名望，在台湾有很多老一辈的朋友。被共产党关了几十年，放出来了，现在在纽约。共产党真会“洗脑”，关了几十年后，现在他还整天说共产党的好话。也不知道怎么的，他在牢里就知道我的名字，现在还要见见我。于私方面，我应该去见见他。于公方面，我不好见他。所以从来没见过。他还要到台湾来呢！来了以后我们怎么办？也不能不准他到处见人，他又要宣传那一套，怎么能让他来呢？家人团聚也不一定要在台湾，去美国不也一样方便吗？
033.宾馆、牢房与猪鬃.txt	23	risk	〔附记〕今天《联合报》上说立法委员候选人“雷渝齐讲弹性外交，强调无分大事小事。他举了‘反共猪鬃’的例：有位小商人来找他，说是从香港进口一批猪鬃，被认为系‘匪货’而予销毁，海关人员的理由是香港不可能有这么多猪，这些猪鬃必系‘匪货’。雷渝齐认为人从大陆逃出来，算是‘反共义士’，这些猪鬃何不能视为‘反共猪鬃’而予放行。”这个谑画了的故事，正好说明了国民党的不“三通”困境，已经到了何种地步，真是愈来愈好玩了！（1983年12月1日夜）
034.“有谁跌倒，我不焦急呢？”.txt	5	risk	《国民党大胜？还是党外大胜？》刚刚写完，写完以后，有点余话，跟你说说。
034.“有谁跌倒，我不焦急呢？”.txt	7	risk	前天中午我散步，碰到胡金铨。金铨说：“你看你的一支笔，你把老康给写垮了，你太厉害了！”我说：“小孩子被板凳绊了一跤，要怪小孩子，不要怪板凳。”老康之垮、党外主流派之垮，“怪板凳”是没出息的，打黑电话威胁《民主人》《生根》，也是没出息的。试看郑南榕在《生根》座谈会上说的：
034.“有谁跌倒，我不焦急呢？”.txt	11		南榕又说：
034.“有谁跌倒，我不焦急呢？”.txt	17		这期《前进广场》社论说：
034.“有谁跌倒，我不焦急呢？”.txt	21	risk	这些《前进广场》的小朋友们又错了，他们不知道，批康的“最‘好’效果已在这次选举显现”，正因为有好的效果，所以新生代才可以出头，震撼人心的杨祖珺才可以拿到仅次于老康的选票，这些除了祖珺个人的魅力外，都是别人令人失望、新生代令人寄望的结果。新生代的刊物，在成“正果”后，回头说这些否定批康的混话，真是忘其所以了。
034.“有谁跌倒，我不焦急呢？”.txt	27		至于我自己，我可告诉你，我对老康颇有哀矜之情，《新约·哥林多后书》第十一章说：
034.“有谁跌倒，我不焦急呢？”.txt	35	risk	《前进广场》主张“展开选后重建工作”，用意至善。但是，一切重建，都必须先靠内心的觉悟，否则换汤不换药，又有何益？例如主张“选后重建”的人，他们竟是把苏秋镇本人诬为“假党外”的人，他们可以这样没有是非，“选后重建”工作，落在这批人手里，又何能有希望？不客气的说吧，党外的前途，必须有赖于取得“党外清议”的支持，这一关通不过，他们休想混出局面来！我不敢说我是唯一的“党外清议”，但是，从党外中央后援会以下，大家一直“党外把我往外推”，这种费希平式的小家子气，总不是他们之福吧？
035.给“雷震之女”的一封信.txt	5		多谢你和雷妈妈来看我，多谢你从美国带来的礼物。回想1969年1月10日我们一起到安坑监狱看雷先生的事，恍如目前，那天我被安坑监狱政工官驱逐，不准与雷先生见面，至今想来，犹有余愤，那天看小老虎跑来跑去的情景，也记忆犹新。如今十五年过去了，小老虎自顽童而成年，雷先生由今人而作古，你们全家赴美移居，我在台湾一再入狱，浮云世变，也足可使多愁善感者感喟良多，可是我没有感喟，只有工作与战斗，这大概就是李敖之为李敖吧！
035.给“雷震之女”的一封信.txt	7		我年纪愈大，愈相信人间只有两种人，一种是做事的，一种是说风凉话的（自己什么也不做，甚至阻止别人做事的）。我重视任何做事的人，看不起任何说风凉话的人，二十年前我写文章，就引出蒋廷黻的一段话：
035.给“雷震之女”的一封信.txt	9		在这个当儿，我以为我们要首先改革我们的人生观。圆滑、通融、敷衍以及什么消极、清高，都应该打倒。我们要做事。我们要修路、要治河、要立炼钢厂、要改良棉种麦种、要多立学校，立更好的学校。我们要做事，吃苦要做事，挨骂也要做事。官可不做事要做。别的可牺牲，事业不可牺牲。做事的人，我们要拥护、要崇拜。说便宜话的人，纵使其话说得十分漂亮，我们要鄙视。
