source_file	line	flag	text
022.我有我的方式.txt	11	risk	　　我说我用我的方式反对老K、报复老K、收拾老K，一些人是不明白的。例如这期（二十期）的“万岁”——《殉国·殉国·谁殉国》，就有我的一篇《鸟政府，赔钱来！》是因老K误搜了我的书而逼他们出洋相的。文中收有我的《损害赔偿请求书》，已经寄给老K台北市长许水德。（许水德以前是高雄市长，长得奇丑，与现任高雄市长苏南成正是一对丑物，光看他们的一脸猪头肉、光看老K这种审美观，老K就气数尽矣！）老K政府是一个十足的坏政府，因为它无法无天。无法无天以外，连自己订的法律以外的“办法”也不遵守。例如它扑灭自由言论，非法订出个《台湾地区戒严时期出版物管制办法》，来便宜行事，但是行来行去，愈行愈走火入魔，连没查禁的书也一并扑灭了事，真是岂有此理！我写的这一《损害赔偿请求书》，指的就是这件事。这一文件，表示了我同老K斗争的一个方式。我的斗争方式是务实的，不是“躲避派”或“作秀派”的。例如抗议老K滥行查扣，我的方式是你愈禁我就愈多出（《千秋评论》第二十二期在1983年6月1日被抢后，我在五天内就赶出第二十三期反击，就是一例）。但是“躲避派”却不如此，此所以有人自动停刊一期以为抗议也！我实在不懂这叫什么抗议！（你自动少出，正中老K下怀啊！）又如“作秀派”也不如此，此所以有人以现场护书惹来麻烦却反以为荣也！
022.我有我的方式.txt	19		　　四十六期“千秋”上我决定发表《金兰琐碎》，其中有《吴俊才来访》，是重要的一天日记。那是我继拒绝与陈诚合作、拒绝与蒋经国合作后，又一次拒绝合作的例子。一些人以为我李敖的长处是会写文章，才华盖世，其实我最欣赏我自己的，不在才华，而在我有伟大的人格——我在台湾几十年，在老K通吃下，就是不给它吃、就是不同它合作，这是何等不容易！何等伟大的人格！换成别人，在陈诚、蒋经国的刻意拉拢下，早就下海矣！但我李敖就是不干。如今人口相传，只说我李敖是能文之士，岂知我哉！岂知我哉！
023.准衣锦，不准荣归.txt	7		　　24日信收到。我因隐居，的确给朋友带来许多不便，一切以书信出之，对朋友实在不无抱憾，但是为了成就此一隐居，朋友当然也都谅解。甘地每周一整天静默，有要事，宁与来客笔谈，也不说话。形似矫情，但为了郑重其事，也就宁可如此了。
023.准衣锦，不准荣归.txt	9	risk	　　“万岁”十九期刊出康白《返回大陆的自白》，这篇文字的最大特色，在于他“公开声明”他要“回大陆故乡去了”，并宣布“最近将来，也要返回台湾”。近年来，来去大陆与台湾的，颇不乏人，但是“公开声明”要争取此种人权者，康白为第一人。国民党的态度，最初本是不愿面对探亲问题的，所谓“有关单位表示，国人以出国观光名义转赴大陆探亲，过去曾发生过不少案例，念在当事人年迈，且思亲情切，只要是纯探亲，不涉及与‘匪’勾结，均未予追究”（1984年4月22日《民众日报》）是也。但这一“宽大”对象，显然专指偷偷摸摸的“年迈”者而言，对“公开声明”（不肯偷偷摸摸）且年并非迈如康白者，显不适用。并且上一所谓“宽大”，后来也紧缩了。据1984年5月30日行政院台七三专字第8678号答立委余陈月瑛函，明示说：
023.准衣锦，不准荣归.txt	15		　　二、内政部境管局已在民众办理出国手续之时，随时分送书面函件，说明出国后应行注意事项，以期提高警觉，防止共匪之分化诱骗，对极少数同胞利用在国外之时间，潜往大陆探亲，经发觉后即依《戡乱时期台湾地区入出境管理办法》及有关规定，考虑限制其出境。如证实有为匪宣传或为匪所利用，则依法侦查处理，并无所谓遭受治安单位迫害或囚禁等情事。
024.丢掉假团结，才有真革命.txt	7		　　休息时做木工，伤了手指，特用毛笔写信（我会做木工、泥水工、电工、缝纫工。孔夫子说他“少也贱，故多能鄙事”，但他实在没有我多能）。
024.丢掉假团结，才有真革命.txt	9	risk	　　昨天收到你的信，你说：“类如□□□的所谓党外，所谓党外新生代的坏风气应该淘汰，让那个阶段过去吧！年轻人无耻到这种地步，动乱的近代史也少见。”你又引张春男说党外最像蒋介石的就是□□□的话，他说的真是一针见血。
024.丢掉假团结，才有真革命.txt	15	risk	　　在辛亥革命以前，革命团体是很多的。国民党宣传它的寿命已九十年，从1894年起算，其实1894年只是孙中山成立兴中会，兴中会并不等于是国民党前身，那时候谁也不知道什么叫“国民党”，包括孙中山自己在内。但是事隔八九十年后，国民党居然老下脸皮，硬把兴中会掠为己有。国民党吞下兴中会、吃光兴中会会员，由于这些会员好歹与孙中山有点来往，一吞一吃，看在孙中山的面子上，或许可扯上一点边儿，但是若说到了同盟会时代，还要靠孙中山的面子而又要吞又要吃，那就更胡来了。因为同盟会的成立，是靠当时许多革命团体的成员，这些团体主要有广东独立协会、支那亡国纪念会、青年会、中国教育会、军国民教育会、爱国学社、保滇会、日知会、华兴会、同仇会、光复会等等。到了同盟会成立的时候，孙中山的兴中会，其实早已没落。同盟会大会出席人有六十多位，但是仅有十个人认识孙中山，要不是黄兴义薄云天，硬为孙中山抬轿子，孙中山早就完了。虽然同盟会的成立目的在促成当时“党外”的团结，但是有些志士仁人就不肯加入，原因就在根本看不起孙中山。章炳麟《太炎先生自定年谱》中说徐锡麟“志在光复，而鄙逸仙（孙中山）为人”，就是指此。徐锡麟属于光复会，他认为要实现自己的理想，自己去做就是，不要妄想与劣币合作，共谋自欺欺人的假团结。他后来成仁就义，做了革命先烈，自己一死殉道。如今国民党一网兜收，硬说徐锡麟是他们的同志，真是不要脸极矣！
024.丢掉假团结，才有真革命.txt	19	risk	　　光复会的实际领袖是陶成章，他深感于在同盟会假团结之下，不能成事，他决心把光复会正式恢复，联合真正志同道合的，自己去革命了。
024.丢掉假团结，才有真革命.txt	23	risk	　　陶成章重振光复会、自己去革命以后，他们对辛亥革命江苏和浙江方面的革命成功，都有了决定性的贡献。其中上海光复，尤其重要。因为上海光复，抵消了革命军汉口失守的士气低落，对大局的稳定，发生极大的作用。不过在国民党钦定的说法中，上海光复都归功给蒋介石的把兄陈其美（英士），这是不公道的。事实上，当时陈其美已因冒进而被关在江南制造局，是光复会的李柱中（燮和）救了他。救他出来后，他趁李柱中他们在倦卧时，窃取了上海都督。蒋介石这位把兄的行径，原来如此！
024.丢掉假团结，才有真革命.txt	27	risk	　　其实行径还有更精彩的呢！陈其美忘恩负义，居然还派出义弟蒋介石，把光复会的领袖陶成章予以暗杀！陶成章死后不久，国民党就讨伐袁世凯，罪状之一是说这位中华民国总统“灭绝人道，而暗杀元勋（宋教仁）”，试问比起陶成章的被暗杀，袁世凯会不哈哈大笑吗？——你们的“元勋”，你们自己人都要杀哪，又何责于我老袁哉？
024.丢掉假团结，才有真革命.txt	29	risk	　　为了配合丑化陶成章的作业，国民党对陶成章的“寂寞身后事”，采取了两种方法，一种是抹杀法（如出版《革命先烈先进传》《先烈先进图像文物集珍》《先烈先进文物大展图录》等书，根本不列陶成章，好像历史上没有这个人似的）；一种是丑化法（从《民国十五年以前之蒋介石先生》以至第四十三卷第三期的《传记文学》，全用之）。这种丑化作业在说了陶成章一大堆罪状后，居然还说他“谋刺陈其美”“谋杀陈其美”，这种颠倒是非，真是太无耻了！
024.丢掉假团结，才有真革命.txt	31	risk	　　蒋介石把兄陈其美，本是上海的流氓头子，根本不是什么当时的“党外”。所以，在光复会陶成章他们在江浙一带发动起义的时候，他根本置身事外。直到1910年，宋教仁等为了集合长江流域的革命力量，才拉他发动上海流氓，他才摇身一变高速成了“党外”。进而率其党羽，篡夺别人革命果实，最后窜改革命的历史，一切都变成了孙系和同盟会系，这是完全与史实不合的。《太炎先生自定年谱》1909年条下，早就说得很清楚：“时东京同盟会颇萧散，而内地共进会转盛。共进会者，起自川湖间游侠，闻同盟会名，东行观之，以为迂缓，乃阴部署为共进会，同盟会人亦多附焉。其魁则四川张百祥。旋归，众益盛。后武昌倡义，卒赖其力。焕卿（陶成章）自南洋归，余方讲学，焕卿亦言：‘逸仙（孙中山）难与图事，吾辈主张光复，本在江上，事亦在同盟会先，曷分设光复会。’余诺之，同盟会人亦有附者。”可见武昌起义’立大功者是共进会；江浙起义，立大功者是光复会，当时“同盟会人亦多附焉”“亦有附者”，身份只是靠行，不是主体。如今国民党窜改历史，一切都孙系、同盟会系总归户，人间公道，有是理乎？
024.丢掉假团结，才有真革命.txt	35	risk	　　陶成章领导的光复会，在拒绝做假团结时，曾被不打硬仗，只会作秀的“党外”指为是破坏团结、是恶势力。但是，历史家证明，真正革命者的独行其是，最后并非不利于革命。汪荣祖在《章炳麟与中华民国》中说：“事实上从1908年到1911年，同盟会虚有其名。不仅章氏原属之光复会独自行动，连黄兴和他的华兴会同志亦如此。这种分裂削弱了革命运动的力量，同时使统一的革命运动又回复到1905年以前各自独立行动的局面。然而这样的情势未必就不利于革命。”为什么？因为抛弃了假团结，才有了真革命，真革命不是良莠不齐、真假参半的组合所能达成的。
024.丢掉假团结，才有真革命.txt	37	risk	　　国民党今天还在感叹他们“革命尚未成功”，其实他们永远不会成功，因为他们并不真的去革命，他们只是篡夺革命而已。别人在战场上，他们也在战场上，不过不是在战场上打仗，而是在战场上捡战利品，顺便向同志放黑枪。陶成章他们是真正革命成功者，虽然他们在成功之日，被同志出卖、暗杀、丑化、抹黑、出局，但这些忘恩负义的遭遇并不成为志士仁人心灰意懒的理由。不错，他们献身的结果，最后竟是新王朝代替了旧王朝、新劣币代替了旧劣币，但他们求仁得仁，又何所怨？他们的悲剧，在于纵使拒绝了假团结，也未能免于被劣币的驱逐。这牵涉到坏人当道的问题，并不是好人的错。而坏人当道是历史上的常轨，固不独党内党外也！所以你说：“类如□□□的所谓党外，所谓党外新生代的坏风气应该淘汰，让那个阶段过去吧！”我就不信能够被淘汰、不信会过去。除非国民党像收买苏南成一样，一一替我们把这种货色的党外新生代给买走，回去在国民党内做国民党，而不再在党外中做国民党，但是国民党哪会这么好？哪会替我们党外做垃圾处理？所以，这种新生代势将永远在党外圈中捡战利品，顺便向同志放黑枪不绝。
025.揪出伪君子.txt	11	risk	　　关于治洋所提的事，我不但没说过那些事，并且反倒从她的信上，第一次听说。我很奇怪你们的亲人，竟会这样不得体的造你和治洋的谣，造谣还不说，竟还托诸李敖之口，这可有点卑鄙。坦白说，我实在看不起你们的亲人，我总觉得这种人不但不识大体，并且十分伪君子。这种人一次又一次要靠你在金钱上、关系上和保证上的帮助，对外却一片清高、一片大义灭亲，这就是伪君子。大义灭亲是好的，但必须自己站在大义上，俯仰无愧，否则只是想踩住亲人以垫高自己的伪君子而已！一个人要想高，想办法去高就是，老想踩住别人来垫高自己，那是要不得的行为。党外新生代中这种人已一再出现，这真是青年人之耻。
026.大家买人心.txt	7	risk	　　承赠祝五十大寿西洋货名笔，早已拜收。正愁久未续获新礼之际，来件一盒，赫然置于柜台之上，且是东洋货也，为之欢喜（我最不喜日本人，但尚喜日本货）。不过此次礼物，其来不无蹊跷，因为正值我在“千秋”四十六期大骂台湾人之后，你们小两口忽下甘霖，实在有“收买外省人人心”之嫌。想当年魏廷朝第一次入狱，我送他钱，被国特追问，我开玩笑说：“别问啦！你们在台湾作恶，我送台湾人点礼，是替你们收买台湾人人心啊！”如今你们反其道而行，此非“收买外省人人心”而何？其实外省人不必收买，因为到台湾的外省人根本就没有心。我虽是外省人，但因总是三心二意，自当别论。清朝第一流大学者俞正燮，他研究了中国文化好多年，竟下结论说：中国人肺有六叶、洋鬼子四叶；中国人心有七窍、洋鬼子四窍；中国人肝在心左边、洋鬼子肝在右边；中国人睾丸有两个、洋鬼子睾丸有四个。……并且，中国人信天主教的，是他内脏数目不全的缘故！他的研究结论虽伟大，但还没我伟大。因为我研究的水平已不是心的几窍、肝的左右问题，而是心肝的有无问题。到台湾的外省人，其实全无心肝。其中他们的第二代，更是如此。外省人的第二代已经全是现实挂帅不知共产党为何物的少爷们，他们可以继承名位、继承黄金、继承遗产，但要他们继承“敌人”那可戛戛其难矣！
026.大家买人心.txt	33	risk	　　郭廷以毕竟是搞历史的人，他最后真的不“从单方面着眼”了，总算是他的进步。可是，一切都太迟了一点。马歇尔说国民党会做好事，但都做得太迟。俗话说不见棺材不流泪，国民党却不见棺材不做好事，但是临终仓促，又能做多少好事？至多只能动员上万个“一千元”，修个好坟而已！（秦始皇动用奴工七十万给自己修坟，国民党固无此气派，但纵使小修，也对封建业不无小补，所谓好事，此之谓也！周柏伦、陈锡福最近在“新路线”上挖到修坟资料，真精彩！）
027.致“台湾第一不要脸”书.txt	5	risk	　　一、本人于本年4月15日，依《出版法》第19条规定，发行《我给我画帽子》书籍一册，每本售价新台币一百二十元，委托高雄市盐埕区大仁路141号孙慧珍代为销售。讵台端于本年5月23日上任，即有台端下属王聪琰者，于本年6月27日，以违反《出版法》为由，扣押上开书籍二本，并由台端之衙门出具编号第039334号“高雄市政府取缔违法出版品录影节目带三联单”一纸，以资证明。
027.致“台湾第一不要脸”书.txt	19	risk	　　上开三联单虽记载查扣原因为违反《出版法》，但究竟违反《出版法》第几条第几款，概未明白认定。且《出版法》所规定之行政处分，应以书面为之，观乎《出版法》施行细则第30条规定甚明。但均不依法办理，足见利用职权、无法无天之犯意与犯行，已昭然若揭！
028.我决定管一次小事.txt	19		　　以上六件，都是大时代中的小事，也许不该我多分心，但是既然看到了，实在忍不住不说，我不说而等小百姓说，真不知要等到何年何月——我看小百姓是忍气吞声的、是怕麻烦的、是不会说的，此正由淡水线上积弊之深可知也！所以我决定管一次小事，写这封信给你。请你逐项给我答复。答复得要切实，请别打太极拳，你打太极拳，我决搬出省议员来质问你，那时候就有你和你的上司的好看了！
029.苍蝇也没那么好拍的！.txt	15		　　关于前者，我曾写信给陈水扁议员，在陈水扁和我努力下，警察局长颜世锡和大安分局局长王继德虽一再推托，最后不得不把私娼取缔，结了公案。关于后者，现在拟请阁下和我一起努力一下。我虽已离开林肯大厦，但是“闲事”还是忍不住要管，此正阁下说我“屯不错”之东北人脾气也！想老弟乡兄如阁下者，必然和我有志一同。
029.苍蝇也没那么好拍的！.txt	21		　　不料大厦方就“影响公共安全”稍做防护，工务局建管处突然来函〔1983.11.5北市工建（查）字第44462号〕，竟说有“屋顶新违建”云云，说要来拆，来函下有注文说“抄送处长室”（兼复处长室交办案397编号），可见是“兼代处长蔡定芳”交办的，其来蹊跷也，自不待言。
029.苍蝇也没那么好拍的！.txt	29		　　别以为第三次完了就完了，今年又来了！今年10月5日，工务局又来函（1985.10.5北市工建字第88320号），竟说“顶楼违建”是“拆后重建”云云，并订于10月15日执行拆除——第四次拆除。
029.苍蝇也没那么好拍的！.txt	39		　　第四，以这次（第四次）要拆的情况，跟上次（第三次）拆后情况相比较，上次拆后，大厦为了安全，只不过：（一）在一个缺口堵上一块木板；（二）在一个缺口立上半面木板以隔被拆下来的废料；（三）沿边悬空处搭了几块木板，还是活动的、不固定的，符合了非钢筋混凝土、临时性可随时拆卸迁移的官方条件。就这么三点，居然构成所谓“拆后重建”了，请问这叫什么“拆后重建”？试问要“重建”，为什么保留被凿开的整面空墙不予修复？天下有如此“重建”乎？
029.苍蝇也没那么好拍的！.txt	41		　　第五，纵然林肯大厦罪该万死、该拆，但是违建“根据粗略的估计，大台北地区达二十万件之多”（据《时报周刊》估计），为何只拆林肯？并且要连拆四次？试问哪个大厦连拆了四次？若说林肯是大厦，但来来大饭店、力霸大楼等六家“中庭违建”，论建筑，无一家不比林肯大；论违建，无一家不比林肯严重，为什么一次也不拆？
029.苍蝇也没那么好拍的！.txt	47	risk	　　第八，据《自由日报》（1984年4月7日）报导：“林文郎议员首先提出台北市最大的违建，位于士林至善路三段，在保护区内盖了六七百坪的三层别墅，据说是某权贵所有，花了几千万元装修费。建管处违建查报队答复林文郎他们未往查报的理由，因为该别墅禁止外人进入，他们根本无法去查报。……林文郎进一步指出，这栋别墅在兴建之初，是当时的台北市政府建管处长陈金戊担下的责任，因此当陈金戊因石涛园大厦舞弊案发案时，陈曾找到该权贵帮忙，但这位权贵却不敢出面。他说，这位权贵曾是徐局长的长官，他一再逼问徐德余敢不敢拆，又自问自答说，徐局长一定不敢，要是敢拆的话，他将改姓‘徐林文郎’。徐德余苦笑作答。”试问又何以服众？
029.苍蝇也没那么好拍的！.txt	49		　　第九，据《中国时报》（1985年8月17日）报导：“台北市议员杨炯明指摘建管处对违章建筑的处理，不是‘随报随拆’而是‘乱报乱拆’，要求今后处理违建，应绝对做到公开、公平、公正。……杨炯明说，拆除队的人力增加了，未拆的违建仍多达九千多件，这些不拆的违建，是否都有‘特权’？是不是都要送红包？建管处凭什么标准来批示违建免拆或暂缓拆除？”试问又何以服众？
030.“恃他族之庇”有何不好？.txt	5	risk	　　我这篇《吴棋芳怎样作弄江鹏坚？》盼你看后，对国民党行政院有以“追杀”。——过去“追”了一半，就不“杀”了，结果他们竟作弄老兄如此，老兄实在太没面子（实质标准），也太无以向选民交代（程序标准）。国民党在大事上对你们打太极拳，犹可说也；如此小事竟也打太极拳，岂可说乎？
030.“恃他族之庇”有何不好？.txt	21		　　其实，八十年前的志士仁人，他们享有的出版自由，比我们现在多得多，一来满清统治力的密度昔非今比；二来满清官吏对异己出版品并不那么小气，也不那么内行；三来洋鬼子租界多，租界地区满清管不到。军机处档案中说：“查此类悖逆书报，非在日本刊印，即在上海租界翻刻，恃他族之庇，为我法令所不能施。”正因为中国人可以“恃他族之庇”，所以中国人才能像一个人一样的可以放言高论，“他族”又有什么不好？没有“他族”，中国人在“自族”面前，只是狗而已！
030.“恃他族之庇”有何不好？.txt	23	risk	　　去年7月19日信中，略谈过国民党查禁书刊的种种怪现状，这信再略谈一些，给老兄开开眼界。老兄搞“台湾人权促进会”，宜多在这些实例上着力，勿徒以演说为空论也。即祝
031.“千秋评论”连出五十期了！.txt	3		　　会云：
031.“千秋评论”连出五十期了！.txt	7		　　我在这一期封面左上角，用了一张金兰台灯的旧照，还写了一首歪诗：
031.“千秋评论”连出五十期了！.txt	13		　　诗中“无尽灯”，是佛门用语。《维摩诘经》（菩萨品）说：“有法门名无尽灯，汝等当学。无尽灯者，譬如一灯燃百千灯，冥者皆明，明终不尽。……夫一菩萨开导百千众生，令发阿耨多罗三藐三菩提心，于其道意，亦不灭尽，随所说法，而自增益一切善法，是名无尽灯也。”苏东坡《次韵颖叔观灯》诗也说：“安西老守是禅僧，到处应然无尽灯。”这些话好像都是冲着我说的。因为我干的事，不但是以“一灯燃百千灯”，并且“随所说法，而自增益一切善法”，千变万化，花样无穷，使命感所在，“到处应然无尽灯”。《千秋评论》出出出出出，出到五十期，就是证明。
031.“千秋评论”连出五十期了！.txt	23		　　总之，我困居此岛，心有未甘，还是继续放火下去。千秋万岁以后，后代孔夫子作“春秋”，将书曰：
032.大登特登与一字不登.txt	7	risk	　　关于我告警总政战人员伙同《前进》林正杰他们诽谤李敖一案，本月1日，汪梦湘被传出庭，不料他当庭否认他在《前进》发表的文章是他交出的，反倒意谓这篇文章流到《前进》手中与《民生报》有关。退庭以后，我在3日电蒋家语，承家语转询先生，先生旋即来电，否认汪梦湘的说法。为了使遁词知其所穷，我请龙云翔律师影印来当天开庭的笔录，笔录是这样记的：
032.大登特登与一字不登.txt	11		　　当法官问他“你有无拿该文章底稿予吴祥辉”的时候，他又说：
032.大登特登与一字不登.txt	15		　　他不承认是他拿底稿予吴祥辉，但当法官问他“你是否允许吴祥辉引用上述文章”的时候，他说：“我允许他参考采用。”
032.大登特登与一字不登.txt	25		　　这段按语正好是汪梦湘今日遁词的伏笔。汪梦湘既然在庭上口口声声是骆学良约稿、骆学良未刊出、骆学良没退稿，则按语中所谓“识者评为‘公正持平、一针见血’”的“识者”，似亦非骆学良莫属矣！前呼后拥如此，先生被呼拥之余，对世道人心、文坛光怪，想必有所感慨也！
032.大登特登与一字不登.txt	27	risk	　　我深信先生在电话所说，先生不会干来稿外流的事，但先生既在法院笔录中如此被含沙射影，如蒙书面惠我一信，以明不白，至为感谢。
032.大登特登与一字不登.txt	45		　　今天上午特就此事电询廖先生，据他说当时专辑所以没有刊出，是因为来稿太少，只一两篇，至于那一两篇来稿的内容他亦不复记忆，同时据他说稿件当时都分别退还作者了。
033.谁逼辜振甫还了债？.txt	7		　　辜六爷之事，从去年11月底第一笔拨还彰化彰银之一千六百万元（花园由该行申请拍卖），以免花园被低价拍卖起，至今年3月底，长达四个月，总算将六爷之债务全部付清（只剩周永嘉之部分未了结，不过已可说不会再生什么变卦）。“周永嘉部分，不愿被打折扣”。
033.谁逼辜振甫还了债？.txt	13		　　所有辜家债权人如何想法，弟不去理它，但弟深深的感到，李大哥实系在六爷之债务事中，扮演重要的角色，虽然弟无法分析到底李大哥之力量是占了多少比率，但可说是绝对是重要因素之一。
033.谁逼辜振甫还了债？.txt	17		　　所谓大家族，应该是致力回馈社会，尽可能的贡献社会，才配称为“大家族”，如今辜家所谓“大家族”如此了结六爷之债务，辜家似乎已不配被人称为什么“大家族”，身为族长及执行人的辜振甫，除非将不足之六千万元捐出，否则他应该“可以休矣”。
033.谁逼辜振甫还了债？.txt	33		　　你4月10日的信收到。你寄赠的二万元随信奉退，虽然你的“感谢李大哥”的好意，我一律心领，但钱绝对不能收。《战国策》记鲁仲连的话，说：“所贵于天下之士者，为人排患、释难、解纷乱，而无所取也。”我这次为辜家被害人给辜振甫压力、逼辜振甫还债，纯为“排患、解难、解纷乱”，不涉其他。虽然送钱是你“出自诚意的略表谢意”，但我纵“受之无愧”，也要把钱退给你，并多谢你的好意。
033.谁逼辜振甫还了债？.txt	35		　　你在《辜伟甫的债务算是解决了吗？》文中说：辜振甫会议上听说周永发要“打李敖牌”对抗他，他为之“脸色苍白，呆若木鸡”，这一段最有趣，蔡金涂说“这个什么李敖，到底是谁啊！好像老五（辜振甫）很怕他似的”一段，也很有趣。大概辜振甫吃不消李敖，逼使他不得不对亡弟兑现诺言，虽然最后六五折还债，还是太不漂亮！
033.谁逼辜振甫还了债？.txt	37		　　你说：
034.关于三毛与雷三毛.txt	9	risk	　　许久许久不见老兄和嫂夫人，不意日前相遇街头。我们小立街边寒暄虽短，但蒙教益关怀仍多，良可感也！弟过去和贵夫妇一样，干的也是“人之患，在好为人师”的工作，从无居朝为官记录（不怕兄笑，倒是有个被执政党的台湾警备总部及其上司国防部共同册封的“政治叛乱犯”记录在案），于是只是“贫居闹市无人问”而已，自谈不到如兄嫂笑我是所谓“避世隐居之人”也。盖弟本是一介布衣百姓，教书之日是如此；于今不教书了，还是如此也。您说是吗？
034.关于三毛与雷三毛.txt	11	risk	　　上次兄说：“读了‘千秋’上李敖大文《用胡适给傅斯年的一封信收尾》，和《李语录》中的‘呜呼胡适专家！’一段妙文后，李敖才可当之‘胡适专家’无愧。”接着又承兄恭维我说：“读了你在‘万岁’书上写了不少有关雷震及其《自由中国》杂志旧事的文章，则说胡虚一是个‘雷震专家’，要亦当之无愧吧？”我想，老兄说“李敖才可当之‘胡适专家’无愧”的说法，我要给你做个补充说：老兄之称誉李敖，信哉斯言也！可是你说我的那句“胡虚一要亦可当之‘雷震专家’”，自是谬蒙过奖了，胡虚一实在当不起的。因为雷震先生的海内外知己好友中，能做“雷震专家”的人实在不少。即以雷的《自由中国》社同人和朋友言，像在台湾的夏道平先生，像在澳大利亚的金承艺先生，像在美国的黄中、王正路等诸先生和聂华苓女士，乃至侨居日本多年的雷先生老友徐逸樵先生（虚一按：雷先生曾特请徐先生为《自由中国》驻日的特约通讯员，徐曾替《自由中国》写过不少报导日本情况的通讯和专论文章），他们对雷震生平往事之了解，都可当之“雷震专家”而无愧的。只可惜他们于今似乎都甚无“白头宫女话天宝”的那种心思，似乎都已封笔不写当年伤心事，惜墨如金了。这该是多么可惜的损失！
034.关于三毛与雷三毛.txt	13	risk	　　至于老兄读《雷震先生丧事纪实》拙文后，对我记一位张化民先生来雷家吊丧，由我代雷家接待时，张就雷的“治丧费”向我所提出的意见，以及我对张先生意见所做解答的说法，很引起你的注意和玩味。而你更向我说：
034.关于三毛与雷三毛.txt	15	risk	　　张化民这个人也是爱多事，他去吊雷丧，吊丧好了，何必去管人家的治丧费呢？他请你劝请雷太太，务不可接受国民党对雷丧事的金钱支援。基实，张这样对你说，他也许已经意识到雷家或已接受了国民党对雷丧事的金钱支援了。而你以“雷太太是现任监察委员，雷先生是雷太太的配偶。监察委员配偶之丧，监察院有派员代为办理丧事的法令规定。故雷的丧事，是由监察院派人来协助办理。自谈不到雷家接受国民党金钱支援”这些解答之辞，向张说的一套，其实也是多余的。监察院派人来协助办理雷太太配偶的丧事，自然也要用钱。那监察院派人协办雷丧的金钱，和国民党拿钱支援雷的丧事，有什么两样呢？所以张化民请你劝雷太太的那些话，是爱管闲事；而你向张所做的解说，也全是一派书生之见！
034.关于三毛与雷三毛.txt	17	risk	　　我对老兄这个说法，颇难同意，而且兄把监察院派人协办雷丧要花的钱，和国民党拿钱支援雷的丧事，说成“没有什么两样”云云，我更要说声“我兄此言差矣”了。尽管中华民国实施“民主宪政”三十多年来，还未臻理想，缺失尚多，不能尽如人意；但无论如何，中华民国的政府，大体上还算是一个根据《中华民国现行宪法》产生的政府，监察院是这个政府中的一个部门。又尽管国民党在台湾，是个“一党独大”的有权势有金钱的执政党；但无论如何国民党总不能取代宪法政府中的任何部门的（虽然国民党可在政府任何部门中秘设其党部，以遂其“以党领政”的心愿）。若是这样，老兄就不可那样说的。监察院既有那种“监察委员配偶之丧，监察院有派员代为办理丧事”的法令规定，而雷震是监察委员宋英之配偶，则雷震之丧，监察院派人协助治丧，照说是该院依法令规章行事，似乎与国民党扯不上什么关系的。
034.关于三毛与雷三毛.txt	19	risk	　　由于过去国民党行“一党训政”乃至“一党专政”太久，今在台湾推行所谓“民主宪政”似又欠佳，且更成“一党独大”之局面，致使得一般无知大众，常误把国家、政府和执政党混为一谈。这自是由于我们对“现代化的民主宪政运动”的启蒙工作，做得不够之过失也，还有待有识之士倍加努力才好。至于以我兄这样饱学深思的师表人物，居然也把政府中的监察院和国民党混为一谈，不免使我大感惶惑。尚盼是我等老友久别乍遇街头，欣喜之下，一时失言之误。弟绝不信为民表率之教授会如此无民主学者之风范也。我这话说得欠恭处，还乞老友我兄格外海涵是幸。
034.关于三毛与雷三毛.txt	21	risk	　　又上次承兄询及早年的《新闻天地》上所刊一首打趣雷震的游戏诗。我回寓查我记雷震往事笔记，总算查到了，此诗大约刊于民国三十八年夏季出版之某期《新闻天地》周刊上。雷告我是民国三十八年7月中，他和谷正纲、张道藩、胡健中等人，随国民党总裁去广州，和留穗高级领导同志会商重要党务军政大事时，洪兰友、张道藩、胡健中三人对雷合写的一首打油诗。诗句虽近玩笑戏笔，然谈笑微中，亦颇寓一些史迹记录。谨抄诗句于后（因诗句系照雷忆记的笔记，雷记得是否无误，现在也难找到三十多年前在香港出版的《新闻天地》来做考校了），供兄参阅（弟对诗句所寓史事，曾就雷告，逐句做了注言，注言颇多，为免浪费“万岁”宝贵篇幅太多，注言便都省略了）。诗曰：
034.关于三毛与雷三毛.txt	23		　　一毛天下乱，色变说“三毛”。
034.关于三毛与雷三毛.txt	31		　　作此“游戏诗”的三位作者洪兰友、张道藩、胡健中，和诗句中之主角雷“三毛”（震），四人之中，已有三人作古，闻现在只剩下一个垂垂老矣的胡健中，尚留存在人间。末了收笔，甚难抑不胜人事沧桑之痛！敬祝
034.关于三毛与雷三毛.txt	45	risk	　　老兄的教授朋友说监察院花钱为雷震办丧事，和国民党拿钱“没有什么两样”，老兄不以为然。其实国民党与雷震的关系，纵因反目而下雷于狱，但骨子里，因为他们渊源太深，在人情上与财务上，确也并不那么“人我两清”。老蒋之丧，雷震仍排队去“谒灵”；张群妻丧，雷震仍登门去吊唁，可见并未“相忘于江湖”。至于雷震家属仍住公宅不绝，种种公私财务不清之事，无一不是国民党集团中的共同习性，雷震未能免也。总之，雷震办《自由中国》，有大功于自由、民主、人权之宣扬，但其本人，在共同习性上，却十足一老国民党耳！
