source_file	line	context
028.叶落枝残诉柏杨（水逆蕃）.txt	13	柏老的文章尤有甚者，他访游美国两次后发表的观感，对他的洋大人惊讶赞叹之声，几乎令人不忍卒读。其实他只需在美国住上三、五年和洋人一起工作、生活、利害相关（笔者在美、加居住了二十年），再尽量去接触各阶层的人（不只是学院里比较有学识比较顾到个人尊严者），只要他还有明辨的理智，谅他会再度感到惊讶，为何他所谓的丑陋的中国民族性，竟然在洋大人身上也几乎应有尽有？胡适之指出“东方的文明的最大特色是知足，西洋的近代文明的最大特色是不知足”。绝大多数美国人都是“不知足”的，而且视金钱物质为人生唯一最大价值和追求目标。柏老只需凭他的常识就足以判断这种人的“人格”可能高尚到哪里去？又如何有可能比“丑陋的中国人”更可敬？
028.叶落枝残诉柏杨（水逆蕃）.txt	19	柏杨的杂文揭尽了中国人的丑陋面，他归因于“酱缸文化”熏陶出来的中国民族性。本来所谓“民族性”是人类学及社会学研究的主题，要求知其所以然求得比较确切的答案，绝不是一蹴而就的事。柏杨根据在台湾三十多年的生活经验，抓着人们言行的表象，就痛责是中国人的劣根性，未免从“前提”跳到“结论”，其肤浅偏颇自所难免。当然从其文中可探知他不是有深厚学识根基的学者，故我们也不能要求他太多。但做为一个广受欢迎的杂文作家，总应有相当的“知识真诚”，对其自身的言论要有相当的责任感——即不曾确知或只见其表象的事，必须三思确证然后言。否则对一般大众误导造成思想见识的混淆，影响社会人群的认知与自信心甚钜。
028.叶落枝残诉柏杨（水逆蕃）.txt	23	柏杨见识的最大缺失，可能是他忽视了时代、环境及经济对人的行为的态度的支配性。今日中国人之“丑陋”不能全怪文化，事实上有其内因与外因。只怪自己文化不好和只怪外人侵略压迫一样不符事实不通之至。所谓“不要怪人，只怪自己不争气”这种肤浅、片面、不析事理的人云亦云论调，正是酱缸式的“和稀泥”看法。中国人一盘散沙勇于内斗，但为何地比欧洲大且各区隔绝，人比欧洲多且亦不同方言，却统一的时代远多于分裂的年代？而欧洲却形成诸多小国互斗不已？一盘散沙，一穷二白且手无寸铁的人民却能组织团结起来，建立庞大的新中国，而且近四十年来历经多次政治风暴的浩劫，仍然没有四分五裂，其故何在？全凭共产党领导有方，手段高强，极权专制压迫？革命之成功、国家之统一，固然由许多内外复杂的因素促成的，但是如果大多数的人民都确实没有一点凝聚力的话，如何可能发动组织得起来？足证中国人固然不合作最爱窝里斗，但是并不如柏杨所言过甚其词之差。
028.叶落枝残诉柏杨（水逆蕃）.txt	27	大致上看来，柏杨杂文提醒中国人自我检讨反省，自有其积极肯定的意义和价值，但其误差的方面却可能有极大极坏的危害。我们能因大致上是正面的而就不追求其误差的一面了吗？这种“差不多，马马虎虎”、“和稀泥”的态度正是柏杨极力批判反对的“酱气”。怎能以“酱气”反薰创立“酱缸原理”的祖师爷？如果他本人确信其所言，则必然希望人们诚恳据理认真地痛批其本身。或曰今日的中国只有努力现代化大力改革，才能迎头赶上欧美，柏杨的杂文既有助于现代化的推行，故不应再攻击他挑他的错。这种政治挂帅、经济第一而不究是非对错的态度，又是另一面的“酱气”来袭！是可忍孰不可忍耶？既然中国人做事难有大成的根源在于“不够认真”，则有而且只有大力提倡实践“实事求是”、一是一、二是二，不但二是二而且三就是三！平实唯真理事实是遵的做人处世原则，亦即尽量拿出如殷海光先生的真与直的精神来，国家才能踏着实地真正走向现代化。不然只有从旧的虚伪走向新的浮夸，永远在两头虚假的梦境里蹉跎，何来立定落实？所谓“矫枉必须过正”正是不诚恳不真实的处世态度，正是两极偏端飞行的护身符，正是为着目的不择手段的催眠曲。
028.叶落枝残诉柏杨（水逆蕃）.txt	29	柏杨的杂文、尤其是涉及他的“西洋境及洋大人”者，有不少虚妄、不实不通、浮夸阿媚的盛气，换句话说，也就是有他自己所痛恨的“酱缸之气”。柏杨说：“中国人喜欢讲大话、空话、假话、谎话，更喜欢讲毒话——恶毒的话。”（见其《丑陋的中国人》一文）但读者不妨冷静客观地查查看他的文章里有多少这类话？例如他说：“你有斑马线，我也有斑马线——当然，我们的斑马线是用来引诱你给车子压死的。”柏杨说：“中国人非常情绪化、主观理念很强，对事情的认识总是以我们所看见的表象做为判断标准。”但他杂文所表现的岂不多半如此？尤其以他遊洋的观感更为明显如此。这就如有人说：“讲粗话是低级的，你们不可讲粗话。怎么还在讲？他妈的龟孙子，你们到底听不听话！”这该是何其荒谬地自打嘴巴！本来医生也是人，也会生病。当他本人为病人诊治处方时，可能他自己也正染上相同的病。柏杨既然不否认他自己也是中国人也可能有同样的病，那么相信他绝不会讳疾忌医的。医生有病却偏要勤于接见病人猛开处方，假如不医好很可能会传染给去例行体检的健康人，也有可能传给原无这种病的人。故我们怎么能不认真正视柏杨本人及其杂文本身的病态？
028.叶落枝残诉柏杨（水逆蕃）.txt	33	谁能说“崇洋”与“媚外”是截然不同的两码子事？恐怕只有不经“常识”判断的柏杨，才能把它们用裁纸刀一分为二。明明相距咫尺，偏要效法孙行者翻腾十万八千里，且要乘风骑马又骑牛！“崇”者，崇拜也，尊也，《礼》祭统“崇事宗庙社稷”。“媚”者，说也，见《说文》，按说，今悦字；六书故云“女为容悦也，本义如此”；爱也，《诗》大雅下武“媚兹一人”；谄也，《史记》佞幸传“非独女以色媚，而仕宦亦有之”。由此看来，大凡对于崇拜尊敬者，多会悦之、爱之或谄之也，这是人之常情。换言之，即“崇洋”者往往会“媚外”，而“媚外”者却常常已先“崇洋”。两者虽然不如万能胶之黏合凝聚，但至少有如普通胶水般的黏着。柏杨也者，岂会不明此两字之意义？
029.丑陋的中国人柏杨（大风）.txt	9	在《鱼雁集》中还有一段更刻薄的话：“共产党的厉害在于阴险恶毒，他活埋你的时候都有两个人小心翼翼扶你下坑，而且好像扶你坐上席似的，还毕恭毕敬曰：‘老伯伯，慢一点，小心碰了腿！’这是一个多么可怖的镜头。”柏杨先生是否被共产党活埋过，或是否亲眼目睹过这一可怖镜头？只有他自己心里明白。至少，共产党并没有碰柏杨的腿；而柏杨老先生的尊腿却是被国民党特务修理断啦。这是台湾众所周知的事实，也是柏老一再奔走呼号的伤心事。国民党特务用外裹棉布的铁棍敲打柏杨先生的膝盖，一面打，一面安慰他说：“郭先生，要是痛的话就请讲，千万别客气。”第一次打碎了膝盖骨，国民党替他医好，然后再打。打的时候，特务非常关心的对他说：“不要紧，打坏了我们会替你医好，总不能让你瘸着腿出去。”
029.丑陋的中国人柏杨（大风）.txt	13	国民党特务的阴狠毒辣，激发了柏杨先生的灵感，使他得出一段共产党活埋人的可怖的谎言。俗语说：“冤有头，债有主”，柏杨为什么不敢责骂打他的国民党，反而张冠李戴，挖空心思，去中伤共产党，大概有两个原因：其一、共产党比较宽大，不计旧恶，何况邓小平说过：“共产党不怕骂，骂不垮的！”所以共产党好欺侮，而骂国民党，就必须想到陈文成和江南先生的下场；其二、正如柏著《丑陋的中国人》一书所说：“中国人喜欢讲大话、空话、假话、谎话，更喜欢讲毒话——恶毒的话。”
029.丑陋的中国人柏杨（大风）.txt	15	说到毒话，再看柏杨在《蛇腰集》中对中共的攻击：“共产党是一群疯狂了的毒蛇，不畏天理、不畏舆论、不畏亡国灭种、更不畏历史审判。呜呼，这也难怪，你听说过畜生畏这些乎？畜生只畏鞭子，共产党眼眶里只有鞭子。”骂人骂到畜生，可谓恶毒到顶了！只为了讨好国民党而骂骂中共，实在用不着骂得如此恶毒。柏杨欺侮共产党，可谓欺侮到家啦！使人想到阿Q摸小尼姑的秃头。参照柏杨先生的言行，借用柏杨先生的文章模式，似可以赠柏杨一个雅号：专讲大话、空话、假话、谎话、毒话的“五话牌糟老头“。难怪有人说，《丑陋的中国人》一书，是柏杨的自我素描，从柏杨身上可以看到中国人的全部丑陋。
029.丑陋的中国人柏杨（大风）.txt	23	看到云游大陆的柏杨，想起困居台湾的李敖，中国人毕竟也有美丽的！当初李柏齐名，如今云泥之别，人与人的差异太大！李敖先生坚持正义原则及反蒋反国民党到底的道德勇气，可爱、可贵、可敬。
029.丑陋的中国人柏杨（大风）.txt	31	柏杨说：“大陆之行很失望，也很疲惫。”失望可以理解，因为共产党没有扶他坐上席；但疲惫些什么呢？共产党并没碰他的腿呀！当然，如果他在“解放区”不停的做梦，仍梦见身在“自由区”受特务修理，惊醒时汗流浃背，那就又当别论矣。（1988年11月12日）（《华侨日报》，1989年1月5日）
030.《丑陋的中国人》断想（宗鹰）.txt	7	我想起了《庄子》的《山木》篇那则小故事：阳子之宋，宿于逆旅。逆旅人有妾二人，其一人美，其一人恶，恶者贵而美者贱。阳子问其故，逆旅小子对曰“其美者自美，吾不知其美也；其恶者自恶，吾不知其恶也”。庄子意图通过这则小故事启迪人们：一个美人如果过于自信甚而至于自夸，就会引起人们的逆反心理，反而觉得她不美了。一个丑陋的人如果敢于正视真容，敢于承认事实，反而赢得别人的尊敬，甚而至不觉得其丑陋。当然美人之外貌美是客观事实，丑人之外貌丑也是客观事实。其自身的态度并不能改变这种美丑的事实，却可以引起审美者不同的审美感受、审美反应。推而论之，美丽的人如果自谦是不是可以使人觉得更美，丑陋的人如果缺乏自知之明是否也可以使人觉得更丑呢？这牵涉到外美与内美的关系，审美对象（美人或丑人）与审美者的关系。
030.《丑陋的中国人》断想（宗鹰）.txt	9	自古以来，中国人当中就有不少劣性。这些劣性，就是柏杨先生所指出的“丑陋”。这是一种精神上的、心灵上的“丑陋”。“丑陋”的心灵、性格，具有较大的可塑性，可变性。关键在于有自知之明和自否之勇。鲁迅当年之塑造阿Q以揭露、鞭挞“国民性弱点”，柏杨如今之写中国人的丑陋以揭露、鞭挞劣根性的积习，都是为了助长人们这种自知之明和自否之勇。
030.《丑陋的中国人》断想（宗鹰）.txt	13	当年鲁迅塑造阿Q，引起一些人的责难。然而，几十年的历史证明了，阿Q这个不朽典型在中国社会中引起了巨大的警醒，甚至世界上其他民族也由此照见了自己。法国的罗曼罗兰就承认法兰西民族中也有阿Q，也有精神胜利法。
030.《丑陋的中国人》断想（宗鹰）.txt	23	鲁迅尽管在特定时期用无情的解剖刀去解剖中华民族的弱点和劣性，而且在某些问题上也确有某种片面性。然而他对于中华民族的长处和优性却有着清醒的确认和估量。在《中国人失掉自信力了吗？》中，他极为清晰地把自己的确认做了概括：
030.《丑陋的中国人》断想（宗鹰）.txt	25	我们从古以来，就有埋头苦干的人，有拼命硬干的人，有为民请命的人，有舍身求法的人……虽是等于为帝王将相家谱的所谓“正史”，也往往掩不住他们的光耀，这就是中国的脊梁。
030.《丑陋的中国人》断想（宗鹰）.txt	31	这是他晚年的思想。然而，他一直都在探求着中华民族这种积极因素。他对屈原、司马迁、阮籍、嵇康等等的评价中都体现了他这种见解。鲁迅所说的“中国的脊梁”，在几千年历史上不少，在百来年的近代史上也不少，即使在中国大陆的“文革”时期也不少。巴金最近谈到老舍、傅雷就点出了他们的骨气：他认为老舍用“自杀抗争”，“不过这抗争只是消极抵抗，并不是‘勇敢的行为’，但在当时却是值得尊敬的行为，也可以说是受过‘士可杀不可辱’的教育的知识分子有骨气的表现”。傅雷亦是如此。“我们常说‘炎黄子孙’，我不能不想到老舍、傅雷诸位，我今天还感谢他们，要没有这一点骨气，我们怎么能对得起我们的祖宗？”
030.《丑陋的中国人》断想（宗鹰）.txt	39	我不禁想起鲁迅的《两地书》的类似提出。在《两地书》第四封信中，鲁迅给许广平写道：“中国大约太老了，社会上事无大小，都恶劣不堪，像一只黑色的染缸，无论加进什么东西去，都变成‘漆黑’。”柏杨先生的酱缸说大体与此类似。中国几千年的历史以至近几十年的历史都有可能把人们“染黑”或“酱住”的一面。在这方面而言，柏杨的解剖刀是切中腠理的。但是在《两地书》的第十封信中，鲁迅又提出了与上述见解相互补充的见解：“目下的压制和黑暗还要增加，但因此也许可以发生较激烈的反抗和不平的新分子，为将来的新变动的萌蘖。”我以为，他正是注意社会毕竟是一个熔炉的一面。中国大陆的“文革”，让一批丑陋的中国人做了一番表演，也让一批中国人显露了自己的丑陋，更“染出”或“酱出”一批新的丑陋的中国人和中国人的某些新的丑陋的弱点。但是，它又熔铸出一大批与“丑陋的中国人”全然不同的新人。台湾和其他华人地区不也是如此吗？
031.《评丑陋的中国人》引起的风波（孙国栋）.txt	9	跟着，《明报月刊》编辑部转来《北京晚报》一位记者的信，大意说：“近见本报所载评《丑陋的中国人》一文，不知这位孙国栋先生是否真实姓名，因为有人私下认为该文为大陆人所作，而且有点来头，化名在港刊出。”真可谓离奇怪诞。最近香港报刊有所谓“辛维思之谜”，难道孙某人也成谜了。我于1957年以前在报馆和杂志社工作，多写杂文，大都随感而发，随意署名，所用的笔名倒不少，现在我自己也无法全部记忆，最常用的是“孙慕稼”，因为我既深爱稼轩的词，又时怀遗世独立、遁迹南亩之想，于是兼采二义用“慕稼”。自从1957年在香港新亚书院任教以后，三十年来大多撰写学术文，刊载于各学报，全用本名，从此以后，我“行不更名、坐不改姓”。虽然人微“名”轻，《北京晚报》这位记者未免太多疑了。
031.《评丑陋的中国人》引起的风波（孙国栋）.txt	17	“他感谢孙国栋先生的反应，但他也认为跟其他许多批评《丑陋的中国人》的文章一样，都是一个模式，分别只在文字水平高低。孙国栋先生这篇文章有很高的文字水平，但它同样回避回答：中国人有没有脏、乱、吵、窝里斗……柏杨反驳这篇文章时先说一个譬喻——有人说‘你今天写了五个错字，原因是你查字典不够细心’。另一个人说：‘原因是你昨晚吃了五个面包’。柏杨认为两个说法都可以，中国人的劣行是否因为儒家传统并不重要，不必说（当日《信报》报导有‘不必说’三字），文化问题写成几本书都说不完，但基本上五个错字和中国人的劣行是存在的。柏杨说，整篇文章都没有批评到他文章的中心要点，文章并没有证明中国人并不脏、并不乱、并不吵，并没有窝里斗。因此文章作者就如一般在酱缸里泡久了的人一样——死不认错。”
031.《评丑陋的中国人》引起的风波（孙国栋）.txt	37	“孟轲先生的学说是‘何必曰利，唯有仁义而已’的，这位不曰利的祖师爷为千万个酱缸蛆制下了仁义的假面具，明明害了杨梅大疮，鼻子都烂塌啦，却把面具一戴，喊曰：‘都来看呀，俺好漂亮呀！’”（页123）
031.《评丑陋的中国人》引起的风波（孙国栋）.txt	53	约五十年前中国学术界有一场“全盘西化”与“中国本位文化”的论战。参加者有胡适、萨孟武、何炳松、陈序经、吴景超、潘光旦、张佛泉、梁实秋……诸先生。结果胡适先生承认“全盘西化”一词有语病，“全盘西化”乃不可能，应改为“充分世界化”，然后这场论战停息（可参考胡适《全盘西化与充分世界化》一文）。这位新文化运动的领导人胡适先生终生所致力的是以科学方法整理中国旧文化，他要使中国旧文化与世界文化相遇合而蜕变出中国的新文化。他对中国文化仍是肯定的、积极创发的。现在柏杨先生却以红卫兵的姿态，要将中国文化加以无情的全盘破坏、扬弃。我要请问柏杨先生如何可以彻底的扬弃中国文化？中国的文字、语言、文学、艺术、音乐、绘画、伦理道德、家庭观念，以至饮食嗜好无一而非植根于中国文化，掺有中国文化的质子。你纵能把中国字拉丁化了，仍然是中国语。扬弃了中国语，用英语呢？法语呢？还是拉丁语呢？把中国《诗经》以下《楚辞》、《离骚》、汉赋、唐诗、宋词、元曲全部文学作品统统抛弃，难道中国人不要文学了？把中国画笔丢到茅厕里，大家一律习油画，其奈油画表现不出中国的山色何！把中国的乐器一齐打碎、把中国的戏剧舞蹈一律废除，去学西方的音乐舞蹈，但艺术不能空空洞洞只有躯体而没有民族的灵魂！把中国饮食抛弃，一律用牛奶面包，但牛奶面包能对中国人的胃口吗？请问柏杨先生如何彻底的扬弃中国文化？柏杨先生提出从小处下手，用做小事去催生新的文化，他说：“当儿女给你端一杯茶时，你说谢谢他。当社区收互助会费时，你尽快缴纳。当朋友的意见跟你不同或相反时，你不要认为他瞧不起你。当朋友拒绝你时，你想到他的困难。当你夜半无人遇到红灯时，停止前进。当对方打错电话时，不要破口大骂，而要告诉对方：‘对不起，恐怕你拨错了。’当你在不可以抽烟的地方抽烟，有人干涉时，你会抱歉的把烟熄掉。当你吃过野餐时，把残倄倒在垃圾桶里。当有人向你问路时，你细心引导。”（柏杨著《中国，你为什么还是老样子？》）让我告诉柏杨先生，你所指陈的，其实现在稍有自尊心的中国人都已经如此了，这些行为与中国文化思想无丝毫冲突，而且我相信他们的行为都出于真真诚诚，不是虚伪做作，不会说谎话，不会造假证据，不会诬捏别人。我可以承认，在中国人身上还有坏习气，但我绝不承认此秉赋中国文化气质的心身是充满罪恶、毫无价值的。此身此心的大本大原，仍是中国文化的。我虽未有踏遍全球，但足迹所及二十余国，我从未感觉到外国人会视现在的中国人为“狡狯的动物”如柏杨先生所形容的。
031.《评丑陋的中国人》引起的风波（孙国栋）.txt	61	今日我们自许为中国人，我们究竟何所凭借而自许为中国人？是不是因为我们出生于中国土地？绝不是的。“中国人”不是地理意义，许多不生于中国土地的人也可以成为中国人。是不是因为政治因素？亦不是，“中国人”不必带政治意义。眼前中国就有两个政权，任何政权都是有时限的，中国历史上不知经历多少政权，“中国人”则是超越时限的，我们可以不凭借任何政权、任何国籍而为“中国人”。是不是因为血统？亦不全是。血统固然是因素之一，但有些带华裔血统的人却全无中国意识，他们的心中并不以中国人自恃。中国人之所以为中国人，最重要的是文化因素，因为在我们心中有一个五千年文化的国族，我们对人生价值的取向、对道德标准的肯定、对伦理观念的偏重、对文学欣赏的态度、对艺术爱好的情调、以至对饮食的嗜好，都带有中国色彩之故。所以，所谓中国人，最重要的是带文化意义。我们以当这种中国文化人为荣，不同于柏杨先生以当中国人为不光荣。因为柏杨先生以当中国人为不光荣，所以他要彻底的扬弃中国文化。他不是要建设中国人，而是要毁灭中国人。我觉得今日有良心的中国知识分子应该有勇气承担中国近代的苦难，有勇气承担再创发中国文化的使命，为中国文化之树除害虫、割杂草、剪枯枝、抉发出中国文化的真精神，放开胸襟，不但欢迎世界文明，而且勇往直前，采撷世界文明的精华，疏通中外学术思想，融汇各民族的文学艺术，为中国文化开拓出一新境界。今日，不少民族在追寻自己的根，柏杨先生却要做红卫兵式的砍树挖根，我只好说他肤浅无识。
034.柏杨国文程度不够.txt	3	柏杨喜欢搬弄历史，但因历史程度不够，所以笑话迭出。他不自量力，翻译《资治通鉴》，又暴露了他不但历史程度不够，连国文程度都大有问题。
034.柏杨国文程度不够.txt	7	《资治通鉴》卷二十五汉纪十七宣帝地节三年，录有路温舒这样一段话：“夫人情安则乐生，痛则思死。棰楚之下，何求而不得？故囚人不胜痛，则饰辞以视之；吏治者利其然，则指道以明之；上奏畏却，则锻炼而周内之。盖奏当之成，虽皋陶听之，犹以为死有余辜。何则？成练者众，文致之罪明也。……故俗语曰：‘画地为狱，议不入；刻木为吏，期不对。’此皆疾吏之风，悲痛之辞也。”（按人之常情，过得好就喜欢活，痛苦不堪就要寻死。在刑求之下，什么口供得不到呢？所以囚犯受不了痛苦，就编造假情节给办案的人看{看办案人员的反应，以猜度是不是编对了方向，接近了原案}，而办案人员就趁着这种假情节，教导他如何编成假口供；办案人员又怕往上呈报后被驳回，于是把案子罗织得非常结实、天衣无缝，使囚犯陷入法网。呈报上去以后，就是第一流的法官皋陶审查起来，也要认为死有余辜。为什么？因为编造出来的假情节太多，和法律丝丝入扣，罪状太明显了。……俗话说：“就便是在地上画个监狱，也别进去；就便是用木头刻个办案人员，也别和他面对。”这都是人民对办案人员痛心疾首，而发出的哀呼。）
034.柏杨国文程度不够.txt	9	《资治通鉴》录的路温舒这段话，全文载在《汉书》路温舒传里，后以《尚德缓刑书》的题目，收在《古文观止》等选本里，可说是一篇很普通的古文。不料柏杨翻译《资治通鉴》，却因为国文程度不够，闹了大笑话。译文竟是这样的：“人情之常，平常的时候，喜爱生命。痛苦的时候，盼望死亡。苦刑拷掠之下，什么口供得不到？当囚犯无法忍受痛苦之时，审问官再提出隐约的暗示。如果对方不能了解，或拒绝依照隐约的暗示招供，办案人员为了顺利结案，就索性明明白白告诉他。定案之后，往上级呈报，恐怕受到批驳，则像冶金一样，在烈火中烧镕，左敲右击，把它锻炼成一件结结实实的罪案，使被告陷入精密的法律网罗。判决书呈上去之后，已是一件天衣无缝的文件，即令是皋陶看到（皋陶，传说时代聪明如神的法官），也会认为死有余辜。为什么？为的是捏造出来的故事太多，在法律条文编织之下，罪状太为明显。所以俗话说：‘在地方画个圆圈，当做监狱，千万不要进去。削一块木头，当做审问官，千万不可面对。’这是一种怨恨司法黑暗，最悲痛的心声。”
034.柏杨国文程度不够.txt	13	坊间有不少《古文观止》的白话译本，虽然译文多拙，但在路温舒这段话上，尚都翻得不离谱。可见大家的国文程度，都远在柏杨之上。柏杨以他那样烂的国文程度，竟揽《资治通鉴》而强翻之，司马光真倒霉呀！相信柏杨的读者真可怜呀！
035柏杨无知乱译《资治通鉴》.txt	1	柏杨无知乱译《资治通鉴》
035柏杨无知乱译《资治通鉴》.txt	3	我在《丑陋的中国人研究》书里指出：柏杨“杂文以外，他的历史作品写得很热闹，但是颇多错误，给他同一水平的读者看可以，给专家看就会笑，这是因为他的历史基础有问题的缘故”。但柏杨却无自知之明，以那样有问题的历史基础，“而要把《资治通鉴》翻成白话了。唉，上帝保佑司马光！”
035柏杨无知乱译《资治通鉴》.txt	7	《资治通鉴》汉哀帝元寿二年（公元前一年）。有这样一段：“春，正月，匈奴单于……来朝，汉以为荣。……是时，上以太岁厌胜所在，舍单于上林苑蒲陶宫。告之以加敬于单于。单于知之，不悦。”柏杨的翻译如下：“……这时，刘欣因为‘太岁’正在‘申’地（‘太岁’是什么？神秘的占卜书上，说不清楚，总括起来推测，似是一种地下‘凶神’，故俗语有：‘太岁头上动土’。‘申’指南方），所以特别请栾提囊知牙斯住在御花园（上林苑）的葡萄馆（葡萄，于攻击大宛王国时传入中国，种植御花园内，宫由此得名），告诉他这是一种更隆重的荣耀。”“可是，栾提囊知牙斯仍然得到内幕消息，原来是用他压镇凶神的，大不高兴。”
035柏杨无知乱译《资治通鉴》.txt	9	柏杨翻译不出“太岁”的真正意义，反倒信口胡说，说“‘太岁’是什么？神秘的占卜书上，说不清楚，总括起来推测，似是一种地下‘凶神’，故俗语有：‘太岁头上动土’。”全是无知乱盖。
035柏杨无知乱译《资治通鉴》.txt	13	不过，由于岁星运行的方向是由西而东，逆时针方向而行，与实际生活由东而西的习惯不合，天文家为了方便，就假设出来一个与岁星反方向而行的“假岁星”，叫做太岁，与十二辰配合起来，用以纪年。而在每一辰都有一个太岁名。这叫“太岁纪年法”，要纪哪一年，就将太岁写在哪年的太岁名上。《尔雅》（释天）写道：“太岁在寅曰‘摄提格’、在卯曰‘单阏’、在辰曰‘执徐’、在巳曰‘大荒落’、在午曰‘敦牂’、在未曰‘协洽’、在申曰‘涒滩’、在酉曰‘作噩’、在戌曰‘阉茂’、在亥曰“大渊献’、在子曰‘困敦’、在丑曰‘赤奋若’。”这些怪名称，各有各的来历，例如指寅年的“摄提格”，“摄提”是星名、“格”是起来，《史记》（天官书）说：“摄提者，直斗杓所起，以建时节，故曰‘摄提格’。”可见太岁指向寅宫（斗牛之间）之年，就叫“摄提格”。这些怪名称，加在一起，都叫“岁阴”，与“岁阳”相配。《尔雅》（释天）写道：“太岁在甲曰‘阏逢’、在乙曰‘旃蒙’、在丙曰‘柔兆’、在丁曰‘强圉’、在戊曰‘著雍’、在己曰‘屠维’、在庚曰‘上章’、在辛曰‘重光’、在壬曰‘玄黓’、在癸曰‘昭阳’。”这些怪名称，加在一起，都叫岁阳。十个岁阳配上十二个岁阴，就是“干支纪年法”中的天干与地支。天干与地支后来用甲子配，是简化了的。照古代用法，甲子年实乃“阏逢困敦之岁”。而十个岁阳配上十二个岁阴的结果，排列组合下来，正好组合了六十个年名，今天干支纪年的甲子等六十种组合，就是这么来的。
035柏杨无知乱译《资治通鉴》.txt	17	不过，由于太岁配十二辰有东西南北的方位，“必察太岁所在”（《史记》天官书）的结果，衍生出一种迷信，就是相信太岁所在为凶方，忌动土（包括掘土建筑或迁徙房屋等等），俗谚所谓“太岁头上动土”，究其真义，乃是太岁星当头，不宜动土的意思。无知的柏杨指太岁“似是一种地下‘凶神’”，全是望文生义的胡说，并且还是望文乱生其义，他捏造出个什么“地下‘凶神’”，岂不太可笑了吗？
035柏杨无知乱译《资治通鉴》.txt	21	汉人《论衡》（难岁篇）提到“移徙法”，说：“徙抵太岁，凶；负太岁，亦凶。抵太岁名曰‘岁下’；负太岁名曰‘岁破’，故皆凶也。”《论衡》作者王充曾力斥“避太岁之凶”的无稽，但也不得不感叹：“……俗心险危，死者不绝，故太岁之言，传世不灭。”太岁的迷信，传世之下，已两千多年了。
035柏杨无知乱译《资治通鉴》.txt	23	《经义述闻》（太岁考）说：“太岁，所以纪岁也。其名有六：太岁，一也；太阴，二也；岁阴，三也；天一，四也；摄提，五也；青龙，六也（青龙或曰苍龙）。……名异而实同也。”在众多名称的变化中，太岁固有拟神化（如《淮南子》所谓“天神之贵者”；《论衡》所谓“天别神也，与青龙无异”，“太岁神”），或拟人化（如《福惠全书》所谓“辄为攒殴而折股肱，号为太岁”），但在《资治通鉴》行文所指“太岁厌胜所在”之处，绝无柏杨所谓“似是一种地下‘凶神’”之义，柏杨的无知乱译《资治通鉴》！于此可得铁证。
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	1	柏杨的国文历史程度不配翻译《资治通鉴》
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	3	司马光《资治通鉴》卷八十二晋纪四有公元297年的一段故事，记王戎为三公时
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	5	阮咸之子瞻尝见戎，戎问曰：“圣人贵名教，老庄明自然，其旨同异？”瞻曰：“将无同！”戎咨嗟良久，遂辟之。时人谓之“三语掾”。
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	7	国文程度历史程度都有问题的柏杨，在所谓《柏杨版资治通鉴》第二十一册，翻译如下：
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	9	阮咸的儿子阮瞻，曾经晋见王戎。王戎问：“圣人尊重名教（儒家学派的名分和人伦规范），李耳（老子）、庄周（庄子）则提倡自然，意义是不是相同？”阮瞻说：“似相同！”王戎赞叹不已，遂延聘他担任宰相府秘书（掾），当时人称：“三字秘书。”
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	11	这就是柏杨式的所谓翻译：——一般人都懂的文言文，他硬翻成生硬的白话；一般人不懂的，他自己也懂不到哪儿去，强不知以为知，乱翻一通！
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	15	“将无同！”三字的出处，照南朝宋刘义庆《世说新语》中“文学第四”的说法，出于阮修：
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	17	阮宣子有令闻，太尉王夷甫见而问曰：“老、庄与圣教同异？”对曰：“将无同！”太尉善其言，辟之为掾。世谓“三语掾”。卫玠嘲之曰：“一言可辟，何假于三？”宣子曰：“苟是天下人望，亦可无言而辟，复何假一？”遂相与为友。
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	21	阮修字宣子，陈留尉氏人。好“老”、“易”，能言理。不喜见俗人，时误相逢，即舍去。傲然无营，家无儋石之储，晏如也。琅邪王处仲为鸿胪卿，谓曰：“鸿胪丞差有禄，卿常无食，能作不？”修曰：“为复可耳！”遂为鸿胪丞、太子洗马。
036.柏杨的国文历史程度不配翻译《资治通鉴》.txt	23	阮修是阮咸从子。《资治通鉴》引“将无同！”的话，却出于阮瞻之口，而阮瞻是阮咸的儿子。按正史说法，“将无同！”是阮瞻说的。《晋书》阮瞻传：
