kind	score	file	line	id	text	reason	hint	context
possible_missing_plausible		012.於梨华和她的小说.txt	47		洁本	strong-literary-signal	same line has records; review for multi-quote omission	故为梨华计，最好把《梦回青河》另出一种“洁本”，青河可梦，但不要夹着一只九头鸟同梦，也不要让另一只九头鸟同其梦。如果梨华虚心，不河汉吾言，则我愿介绍，把洁本《梦回青河》加入《文星丛刊》，与梨华的《归》、《也是秋天》并成三“绝”。这里用“绝”字，是一语双关，三部名作联壁，安得不“绝”？九头鸟不见，是所谓“千山鸟飞‘绝’”，柳宗元写了这句诗后，在棺材里等了1145年，现在他等到了。
possible_missing_plausible		012.於梨华和她的小说.txt	119		他妈的历史系	strong-literary-signal	review as possible addition	还问您一声：要是您今年考大学，您选不选——第一志愿——“他妈的历史系”？
possible_missing_plausible		012.於梨华和她的小说.txt	127		是顺流而下，还是悍然自毁，固执的李敖呵，您该选择。	strong-literary-signal	same line has records; review for multi-quote omission	④胡适一死，只您配接下他这一棒，我是这般地想，您的才华要用在最有价值的方面去，有些地方该爱惜羽毛，这不是为您个人而是为整个的社会人群，您也许气盛，悲愤人世的不平与愚昧，想一鞭子打尽天下的恶人，一铲子铲除社会的黑暗，一扫帚扫去人间的愚昧，我们不可只重理想而忽视了方法，毛子水於梨华都曾温婉的规劝过，要知道这都是出于爱心，都怕您被反动的力量所摧毁。请将您超人的智慧及才情做最佳的贡献，为中华民族放一异彩，切忌布屈原贾谊的后尘，俗云“上智下愚最难移”，明知我这番话像那肥皂泡沫，却全心全意地说了出来，最后引您的话：“是顺流而下，还是悍然自毁，固执的李敖呵，您该选择。”
possible_missing_plausible		012.於梨华和她的小说.txt	137		女酸丁	strong-literary-signal	review as possible addition	她是一个标准的“女酸丁”，全身上下寻不出一丝一毫的幽默，唯一的特长就是板起脸孔，搬出“年龄”训年轻人以大道理，和胡××那老怪物一模一样，以年龄自傲，竟不知年老就是“无能”、“将死”、“落伍”的代名词。话说回来，也难怪他们，年轻人的得意，使他们的“安全感”受到威胁，自然要施出“高压手段”来抵制。
possible_missing_plausible		012.於梨华和她的小说.txt	137		年龄	strong-literary-signal	review as possible addition	她是一个标准的“女酸丁”，全身上下寻不出一丝一毫的幽默，唯一的特长就是板起脸孔，搬出“年龄”训年轻人以大道理，和胡××那老怪物一模一样，以年龄自傲，竟不知年老就是“无能”、“将死”、“落伍”的代名词。话说回来，也难怪他们，年轻人的得意，使他们的“安全感”受到威胁，自然要施出“高压手段”来抵制。
possible_missing_plausible		012.於梨华和她的小说.txt	137		无能	strong-literary-signal	review as possible addition	她是一个标准的“女酸丁”，全身上下寻不出一丝一毫的幽默，唯一的特长就是板起脸孔，搬出“年龄”训年轻人以大道理，和胡××那老怪物一模一样，以年龄自傲，竟不知年老就是“无能”、“将死”、“落伍”的代名词。话说回来，也难怪他们，年轻人的得意，使他们的“安全感”受到威胁，自然要施出“高压手段”来抵制。
possible_missing_plausible		012.於梨华和她的小说.txt	137		将死	strong-literary-signal	review as possible addition	她是一个标准的“女酸丁”，全身上下寻不出一丝一毫的幽默，唯一的特长就是板起脸孔，搬出“年龄”训年轻人以大道理，和胡××那老怪物一模一样，以年龄自傲，竟不知年老就是“无能”、“将死”、“落伍”的代名词。话说回来，也难怪他们，年轻人的得意，使他们的“安全感”受到威胁，自然要施出“高压手段”来抵制。
possible_missing_plausible		012.於梨华和她的小说.txt	137		落伍	strong-literary-signal	review as possible addition	她是一个标准的“女酸丁”，全身上下寻不出一丝一毫的幽默，唯一的特长就是板起脸孔，搬出“年龄”训年轻人以大道理，和胡××那老怪物一模一样，以年龄自傲，竟不知年老就是“无能”、“将死”、“落伍”的代名词。话说回来，也难怪他们，年轻人的得意，使他们的“安全感”受到威胁，自然要施出“高压手段”来抵制。
possible_missing_plausible		012.於梨华和她的小说.txt	137		安全感	strong-literary-signal	review as possible addition	她是一个标准的“女酸丁”，全身上下寻不出一丝一毫的幽默，唯一的特长就是板起脸孔，搬出“年龄”训年轻人以大道理，和胡××那老怪物一模一样，以年龄自傲，竟不知年老就是“无能”、“将死”、“落伍”的代名词。话说回来，也难怪他们，年轻人的得意，使他们的“安全感”受到威胁，自然要施出“高压手段”来抵制。
possible_missing_plausible		012.於梨华和她的小说.txt	137		高压手段	strong-literary-signal	review as possible addition	她是一个标准的“女酸丁”，全身上下寻不出一丝一毫的幽默，唯一的特长就是板起脸孔，搬出“年龄”训年轻人以大道理，和胡××那老怪物一模一样，以年龄自傲，竟不知年老就是“无能”、“将死”、“落伍”的代名词。话说回来，也难怪他们，年轻人的得意，使他们的“安全感”受到威胁，自然要施出“高压手段”来抵制。
known_quote_not_exported		004.关于高等教育怪现状的讨论.txt	9		知识的力量	previous:LAWN-007/我最难忘的事和人	review as possible addition unless outside this book's scope	谈知识，我没有资格来算这笔账。但博学的人们，谁能把老一辈所留给我们的知识财富算笔细账？谈创造知识的力量，又在哪里？美国的教授们一年到头忙着筹写paper，如果有一段期间在自己所教那一行的专门出版物上，没有几篇叫座的东西发表，慢说声语，连教授的位置都受动摇。但我们的学术教育界呢？对若干人而言，一张经过审定的教授证书，一本够念一年的讲义，足可带给你一辈子生活的保障，甚至可以保障你有充分的时间去搓麻将。有些讲座或是交换教授的机会要限制年龄，还有人抗议为什么独薄于老一辈。事实上，抗议的人也不能说没有理由，从某种角度去看，有些制度就是变相的救济，救济就应该老少兼顾。以致国内的学术界患了严重的贫血症，从这一代到下一代。看到博士自海外归来，哪怕是回来几天，哪怕是主讲汉学，也被我们视为补剂，视如医治贫血的特效药。然而，我们自己的生命力量何在呢？
uncovered_signal_line		《教育与脸谱》序幕.txt	13			source-signal-line	scan source line for missed quotation	为了说明上面一段话，我且举一个例子。在大陆上被“思想改造”的名教授、前北京大学文学院院长朱光潜，无疑的，他是属于“第一流”的阶层的。当从大陆撤守的时候，台湾大学校长傅斯年有一个抢救这些“第一流”教授的计划，在被抢救的人中，朱光潜名列前茅。可是谁能想到这个计划竟被现在台大文学院院长沈刚伯“扣”住，阴错阳差，终于使朱光潜这类教授不能到台湾。不能在台湾大学发挥他们...
uncovered_signal_line		《教育与脸谱》序幕.txt	19			source-signal-line	scan source line for missed quotation	其实，我们也不可过于责怪沈刚伯，他这样做，也不失为生存竞争下的人之常情。我们可以烧掉责备“贤者”的《春秋》，转请玛利亚的私生子耶稣原谅他一次。
uncovered_signal_line		《教育与脸谱》序幕.txt	35			source-signal-line	scan source line for missed quotation	台湾大学和中央研究院是我们自由中国知识界的两个双峰，一个是最高的教育机关，一个是最高的学术机关，我希望这两个双峰高耸、丰满而美丽，我对它们不能不求全责备，我希望它们货真价实，不能戴假的“乳罩”，更不希望它们得“乳癌”。所以我不能不把它们的一个主要部分检验检验，台湾大学的被检验部分是它的文学院；中央研究院则是它的历史语言研究所，这两个部分的主诗人（沈刚伯、李济...
uncovered_signal_line		《教育与脸谱》序幕.txt	39			source-signal-line	scan source line for missed quotation	这十二篇文字，都是以这十八个字做直径旋转的，都是直接或间接表达这些意念的，所以它很值得老头子们人手一册。老头子们读了它，并不一定就“好好干”或“滚蛋”，极可能照旧不干不滚，照旧吃闲饭黑心饭。他们这样，当然我也没什么办法，我毕竟是靠嘴巴和笔杆战斗的人，时势不允许我成为英雄，只好耍狗熊了！韩孔厂的诗说得可怜——
uncovered_signal_line		001.高等教育的一面怪现状.txt	59			source-signal-line	scan source line for missed quotation	先说“分赃”。台大文学院中的教授有的吃香，红得发紫；有的却被打入冷宫，备受排挤。这种分野，大都并不是因为教授学问的优劣，而是一种派系倾轧的结果。谁都知道教授们光凭教授的本薪维生有点清苦，为了帮助教授们安定生活，促进研究，就从外面来了许多“津贴”，比如长期发展科学委员会、东亚学术研究计划委员会、亚洲协会、洛氏基金会、哈佛燕京社，及与华盛顿、斯坦福等大学合作等等...
uncovered_signal_line		001.高等教育的一面怪现状.txt	93			source-signal-line	scan source line for missed quotation	沈刚伯除了不贪财以外，其他一切都是老教授中腐败的代表，也是最好的活证与抽样，更是集大成的人物。他十四年来唯一可歌颂的“德政”，是不让徐复观之流混进台湾大学，大概是想引某某入室的典故而心有惴惴，结果嫁祸于东海大学，使东海大学的师生心头暗叫：“苦也！恁地引进这湖北佬来！”
uncovered_signal_line		002.师道与是非.txt	3			source-signal-line	scan source line for missed quotation	我读《列子》这部书，其中有一段话吸引了我，为了醒目，我把它排成新诗的样子：
uncovered_signal_line		002.师道与是非.txt	63			source-signal-line	scan source line for missed quotation	所谓“当仁不让”的“仁”字，大义理家和大考据家们又纷纷有他们的解释，我认为这个仁字可以解释做一种对“是非”的观念，一种对“是”（真理）的固执，一种对“非”厌恶。如果这样解释，我认为“当仁不让于师”一句话，实际上就是说：“在真理和是非面前，不能因为有师生的名分就马马虎虎。这是不能让的，就便是老师，我们也要批评。”
uncovered_signal_line		002.师道与是非.txt	73			source-signal-line	scan source line for missed quotation	但是，问题来了，就是一旦真有一个“德之不修，学之不讲，闻义不能徙，不善不能改”的局面出现了（比方说，这个局面是一个大学的文学院），以“仁者不忧”自命的人，是不是要表现一次“是吾忧也”的气概呢？
uncovered_signal_line		002.师道与是非.txt	89			source-signal-line	scan source line for missed quotation	从是非传统来讲，叶公那边是对的：爸爸偷羊的“是”，做儿子的，除非说谎话，是无法“非”掉的；但从名分传统来讲，孔子显然牺牲了是非，他主张把“是”予以“隐”掉，唯有“隐”掉，才算“直在其中矣”！
uncovered_signal_line		002.师道与是非.txt	95			source-signal-line	scan source line for missed quotation	这种名分前面不论是非的做法 ，孔子本人便是第一个实行家 。他作《春秋》，尽管称赞“直”笔的董狐，但他自己却不敢“直”笔。例如鲁国四次弑君，他不写；一次逐君，他不写；一次戕于外，他不写；狄灭卫，他不写；晋侯传见周天子，他改写……这种不肯说真话的态度，就是我们圣人的态度。这是什么？这是“曲”笔、这是伪善、这是曲道其外，“直道其中”！
uncovered_signal_line		002.师道与是非.txt	97			source-signal-line	scan source line for missed quotation	写到这里，我们总该明白了：在中国传统内，名分底下无真理、辈分底下无是非、师道底下无直道。唯一“当仁不让于师”的牌子，只是能看而不能摸，更不能摘下来耍。凡是傻头傻脑，硬将《论语》的教条拿来实行，不想“托诸空言”而要“见诸行事”的，那他一定是傻瓜，一定要被围剿。
uncovered_signal_line		002.师道与是非.txt	99			source-signal-line	scan source line for missed quotation	但是，信奉真理的人还是不要失望，还是要读《论语》。
uncovered_signal_line		002.师道与是非.txt	101			source-signal-line	scan source line for missed quotation	在《论语》中，孔子提出一个问题，他怀疑的问：
uncovered_signal_line		002.师道与是非.txt	143			source-signal-line	scan source line for missed quotation	为什么呢？因为老师对学生的最大意义是在传授真理，就是所谓“传道”。这种“道”，进一步跟名分、身教等糅合起来，就是所谓“师道”，也就是“经师”、“人师”的同体。
uncovered_signal_line		002.师道与是非.txt	145			source-signal-line	scan source line for missed quotation	在习惯上，所谓老师，它的最高境界是一个完整的名词，它包括“言教”与“身教”、包括“经师”与“人师”，换句话说，除了单纯的传授知识以外（第一层次），它还要树立人格上的楷模（第二层次）。从“童子之师”进而为“百世师”，再从“百世师”进而为“万世师表”。
uncovered_signal_line		002.师道与是非.txt	157			source-signal-line	scan source line for missed quotation	当这种情况似乎没有止境的延续下去的时候，当这种延续，已经形成“学网”或余光中先生所谓的“须幕”的时候，我们这些“坏学生”，是不是可以冒“天诛地灭”的危险，来触一触“网”或剪一剪“须”呢？
uncovered_signal_line		002.师道与是非.txt	185			source-signal-line	scan source line for missed quotation	这篇文章既然用列子的话来开头，用孔子的话来撑腰，所以，最好用老子的话来收尾。我们李家老子说得好：
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	3			source-signal-line	scan source line for missed quotation	11月1号，我发表了一篇《高等教育的一面怪现状》（《文星》73期），用台湾大学文学院做例子，指出高等教育的黑暗与腐败。文章一发表，便遭到强烈而普遍的反应，有的说我快人快语、有的说我勇气十足、有的说我哗众取宠、有的说我大逆不道，并且，照例地，又有人说我被人指使，不过这回似乎不再是被“二百五十元收买的职业诽谤家”了，这回可能“涨价”了。
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	5			source-signal-line	scan source line for missed quotation	真的，如我被“收买”，我倒真愿意“涨价”，这样年深日久，我可以积少成多，腰缠万贯，然后学伏尔泰，一面做股票生意、一面骂人。至少那时候，不会再有任何人骂你是被“收买”的了，谁再说你被“收买”，你就抛笔钱给他，叫他自渎、叫他写文章自打嘴巴、叫他做“文妓”——叫他歌颂你做“中国最有钱的伟大文人”或“世界上最有名的文化老鸨”。
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	37			source-signal-line	scan source line for missed quotation	十、“骂”也可以，不过态度不好，用字遣词悉属恶劣。
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	43			source-signal-line	scan source line for missed quotation	五十多天来，关於高等教育怪现状的讨论，似乎已慢慢转化成一个重点，这个重点就是所谓“大学教授待遇菲薄论”。因为“待遇菲薄”，所以不能专心做学问、不能研究、不能发表论文、不能退休、不能新陈代谢、不能这个、不能那个……总之，一切都没法子，一切都得维持现状——拖！
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	47			source-signal-line	scan source line for missed quotation	在这里我要正式拆穿：所谓待遇菲薄论，只是一种偷天换日的技巧、一种移花接木的把戏。
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	69			source-signal-line	scan source line for missed quotation	乍看起来，洪炎秋先生这两点辩解好像合情合理，其实全是犯了逻辑上“不相干的结论”（irrelevant conclusion）。我所以说他犯了这个毛病，因为他的两点理由，完全是针对“养老院”或“救济院”的理由，并不是对大学里“学院”的理由。如果我们讨论的范畴是“养老院或救济院的一面怪现状”，那么洪炎秋先生的两点辩解，可以说是很好的挡箭牌。可是我要不客气的指出：...
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	71			source-signal-line	scan source line for missed quotation	洪炎秋先生的文章出现后第三天，何凡先生在《棒子问题》（11月30日《联合副刊》）里，特别称赞这种“委婉解说”的态度；又过了两天，东海大学的梁容若教授也写一篇“天国之路”（12月2日《中央副刊》），也“略说一点感想”做为呼应。
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	105			source-signal-line	scan source line for missed quotation	这样说来，装龙的，一定要像龙；装凤的，一定要像凤；蹲茅坑的，一定要拉屎；做大学教授的，怎么能够不研究？没paper？光在讲台上鬼混一阵就算了事？
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	117			source-signal-line	scan source line for missed quotation	我尤愿指出，待遇最微薄的，尤其不是教师中的大学教授，大学教授不但待遇不算最微薄，并且研究的环境与时间，比一般公教人员都来得多。但是试看他们有几个在“孜孜矻矻”的努力工作？他们只是鬼混而已，无怪乎蒋匀田先生要在《如何矫正高等教育的怪状》（《文星》74期）里说：
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	133			source-signal-line	scan source line for missed quotation	四、你们应该经常向你们的领导人物学习，你们的领导人物——不爱财的沈刚伯先生，从这个月起，每月多拿“嘉新讲座”六千元的补助，我想他一定会拿出研究成绩给我们看看了，他一定该有paper了。12月15日，中央研究院数学研究所代所长、我所佩服的刘世超先生，在他的《大学的师资问题》（《新时代》3卷12期）里，在批评“李敖君的文章”以后，曾有这样的话：
uncovered_signal_line		003.论“占着茅坑不拉屎””.txt	139			source-signal-line	scan source line for missed quotation	所以，我们相信沈刚伯先生在教书和办公以外、在向于右任老头儿写肉麻寿序以外、在武侠小说惊鸿一剑以外、在读徐复观先生的联盟信和慰问信以外，一定还有余力写paper，写p-a-p-e-r。就因为他有这种把握，所以不爱钱的他，才抢先接受了“嘉新讲座”的每月六千元的津贴，为穷途潦倒的台大文学院，带来了无限的喜气、财气和光芒。所以说，台大文学院中的老不长进的教授，应该经...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	49			source-signal-line	scan source line for missed quotation	十三、刘世超：《大学的师资问题》。《新时代》第3卷第12期，1963年12月15日。
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	55			source-signal-line	scan source line for missed quotation	除了这些主要的文字以外，还引申出一些类似的讨论，在《自由青年》、《人世间》等刊物上，以及75期以后的《文星》上，都有类似讨论的文字（如第75期陈彦增的《乐育英才的苦恼》、第76期楚卿的《也谈乐育英才的苦恼》、潘东坡的《“体罚问题”及其他》、第79期孟祥柯的《从一巴掌看辅仁大学——高等教育怪现状的另一面》等等）。
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	63			source-signal-line	scan source line for missed quotation	几天以前，在《中央日报》副刊上读到台湾大学洪炎秋教授的大文，叫老年人临死以前，立下决心，把尸体捐出来做肥料。我读了以后，心里很是难过，我不知道洪先生的自觉运动，在当今的老教授先生们当中，到底能起何种作用？发生何种反应？但是作为一个年轻的知识分子的我看来，洪先生啊！你内心的痛苦，我实在很同情；你用意的善良，也很使我钦佩。但是，洪先生，我觉得你到底还是不够勇敢、...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	77			source-signal-line	scan source line for missed quotation	把大学教授的生活情形提出来讨论，是有益的一件事。至于态度与措词，那是另一个问题。这件事由青年人提出，由老年人答复，如果心平气和的谈谈，可能有助于现状的改善。我是一个中年人，老早向青年摇手说“拜拜”，而老年又在不远的前面招手说：“来，坐啦！”而且手里似乎也没有一根具象的棒子，因之自己像是看台上的一个观众。看到田径场上的接力比赛竟为交接棒子的问题发生争论，不禁发...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	85			source-signal-line	scan source line for missed quotation	唐代有两大盛治，一是贞观之治，一是开元之治。这两“治”都分别有两位“贤相”互相合作。太宗时代有房、杜，玄宗时代有姚、宋。房玄龄，临淄人，太宗时居相位十五年，举贤才、兴文教，致贞观之治。杜如晦字克明，杜陵人，为尚书右仆射，与房同心辅政，善断大事，世称房谋杜断。姚崇字元之，硖石人，玄宗时为相，抑权倖、劝节俭、修制度，开元中引宋璟自代。宋璟，南和人，守法持正，开元...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	133			source-signal-line	scan source line for missed quotation	经过了一番抗议，彼此稍稍的让步，那是近乎幼稚的可笑。我们修改了所谓“过激”的文字，不引用“李敖的话”、不准用“文星”两字，对方的让步是“缩小”红圈圈的删修范围。
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	135			source-signal-line	scan source line for missed quotation	像这样的含沙射影，这就是我们的高等学府的文化精神？在高高的讲台上，对一群唯唯诺诺的学生讲的什么孔孟学说和修养问题，下了讲台，却全不是那回事。在政治大学里面，连形式上的民主、形式上的言论自由与容忍都做不到，还谈什么政治研究？换句话说，在建国培养人才的园地里，青年人失去了扶助，甚至失去了心灵上的安全感，失去了独立思考的阳光、空气、水分，怎教他们活泼生长？
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	167			source-signal-line	scan source line for missed quotation	您所说的“分脏”，无疑的是出于罗织的罪名。也许在您看来，“三千元”、“二千四”是个颇为令人眼红的不小数字了。可是您曾否想到，一个读书人要干到教授的地位，是多么的不容易！我敢说百分之九十以上的教授，绝不是靠“八行书”和“辉煌的家世”得来的。他们至少在大学毕业后，又熬了多少年，取得了相当的成就，才能获得这位职位。到了这个时候，多数早已儿女成群，家累綦重，没有二三...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	193			source-signal-line	scan source line for missed quotation	但李君所列举的事情，据我所知，失实的很多。这或许李君有误信人言的地方。至于若干纯粹关于私人行为的话，是不应该讲的。因为写这种文章一说这种话，便很容易犯着有意渲染的毛病了。我从来总希望《文星》多发表些涤荡社会污浊的文章；但这等文章应出以诚恳。我曾于《六周年祝词》中表明这个意思。我这回对李君的文章不敢赞同，乃我一向的态度使然，并不是因为李君所指摘的为“台大”为“...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	205			source-signal-line	scan source line for missed quotation	我这里最后提到的“蟑螂哲学”，是有典故的。在我发表《高等教育的一面怪现状》之后，沈刚伯在极难堪的场面下演说“从蟑螂谈到人”，据台湾大学《大学论坛》第九期（1964年1月20日）的纪录，沈刚伯有四段话如下：
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	215			source-signal-line	scan source line for missed quotation	这是很可怜的暗示了。理论上，这个演说者本人如果真的信奉“蟑螂哲学”，恪守“蟑螂的道德观念”，也自成一格，至少可以把蟑螂模型放大，做为他“图腾”的标记。可是事实上，却大谬不然。这个表面上“蟑螂哲学”的信奉者，并没放弃一切中伤李敖、破坏李敖的努力，大量的谣言、大量的谎话，都直接间接从中外泄；同时对我的暗中使坏，也不遗余力。台湾大学的几个学生社团请我演说，得不到校...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	219			source-signal-line	scan source line for missed quotation	沈刚伯之流之所以能够从背后展开他们遮羞的战术，最主要的原因是他们利用外界人不了解文学院内部的真相。我试举刘世超的《大学的师资问题》一文为例：
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	233			source-signal-line	scan source line for missed quotation	补救的方法可分长期和短期两种。近年来外国学人及中国旅外学人来台做一年半载或更短期的讲学的，逐渐增多。去年清华大学聘请中国旅美数学家三人返国办理暑期学校，使台湾一百多位学数学和理科的学生，乃至在这方面已有相当造诣的学者，得能意外的饱听新课，尤为一时盛事。中央研究院王雪艇院长最近由美返国，亦说该院旅美院士，除三数人声明因特殊关系不能返台外，其余皆热心于轮流回国在...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	237			source-signal-line	scan source line for missed quotation	世界各大学通例，普通入门课程类由年长教授授课；因为他们学识经验丰富，思想贯通，易使学生得到一个正当的开始。而初出茅庐的人，意气方盛，较易陷于武断；虽能努力教学，取径时欠平稳。我以为青年的教员应被鼓励多从事于专门研究，并教授比较艰深而较专门的科目，由长者从旁辅导。这样，假以时日，庶几有所成就，能够负起承先启后的责任。这可说是大学中培植人才的适当途径。所谓自力更...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	243			source-signal-line	scan source line for missed quotation	关于大学师资问题的讨论，最近报刊中时见论文发表。目前国内大学部分师资的缺乏，并不是一个理论的是非问题，而是一个如何加以补救的事实问题。造成此种现象的原因，不只一端。由于教师待遇的菲薄，无法吸引留学的青年学者回来执教；由于近年以来大家一窝蜂似的增设大专学校，致使原已不敷分配的学者阵容更趋分散。平心而论，目前在大学中执教的教授，多属积学有成之士，不戚戚于贫穷，不...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	245			source-signal-line	scan source line for missed quotation	1964年1月23日，一位署名“输出新娘”的留学生，特地从美国写信来，指出：毛子水对李敖有“深切的爱护”。为了答谢这封无头信，我特地把十六年前毛子水后一篇《论所谓“教育的危机”》找出来重读一次，这篇文章登在1948年5月1日上海出版的《正义》第五期里，毛子水自己也不会有了，所以我多引几句：
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	255			source-signal-line	scan source line for missed quotation	毛子水这些话都大体不差。那时是民国三十七年，国民生计比现在还苦，毛子水犹说经济原因不是阻碍教育进步最大的原因，那么十五六年后的今日台湾，教育腐败的原因又是什么呢？所以毛子水责备我批评高等教育的话，我实在不知道他在搞什么？十五六年了，毛子水没有在写《论所谓“教育的危机”》以后，提供任何改制良方，到头来竟自承“没有什么成就”，并且“来日无多，怕难如愿”，他还好意...
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	257			source-signal-line	scan source line for missed quotation	1964年3月30日，在美国哈佛大学研究的郝延平写信给我，说：“吾兄论高等教育，其中涉及沈先生处，似太人身攻击。请勿怪直言。兄大才可多在建设性方面发展，对台湾学术界当有不小裨益。”
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	261			source-signal-line	scan source line for missed quotation	其实，很少有人真正明白我在批评高等教育怪现状时所用的方法。我的方法是从事实与人事上来看制度的被强奸，所以这个问题不是什么“只论制度不论人”的问题。至少对沈刚伯说来，他是赞同这个方法的。他在1962年4月4日，为国民党的要人朱家骅祝寿，写了一篇《今日的大学和社会》，其中有一段说：
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	263			source-signal-line	scan source line for missed quotation	对大学建议，最好是多举事实，少提理论，多谈教学问题，少说制度改革。因为谈到理论同制度，便会公婆各有其理，仁智互异其见，很难得到公认的结论，实不如就事实上提出具体的意见，让大学自己去斟酌采行。
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	269			source-signal-line	scan source line for missed quotation	我们深信大学教育的目的，首在培养独立思考、独立判断的能力，去追求永恒的真理且传诸后世！我们应说出内心的想法，但我们不该作为传声筒、作为谣言的传布站！我们深信我们自己是清白，是没有被染色的，因此我们敢于说出自己的想法。
uncovered_signal_line		004.关于高等教育怪现状的讨论.txt	273			source-signal-line	scan source line for missed quotation	这是很明显的宣言了。接着他们有“集体选稿”的“童言无忌话家丑”，对学校的主持人提出了严厉的批评，这是台湾大学的学生干不出来的！他们又有一篇《关于本院教授的小统计》，我附录如下：
uncovered_signal_line		005.一封没寄出的信.txt	7			source-signal-line	scan source line for missed quotation	我这篇《高等教育的一面怪现状》惹来了不少的误会和麻烦。我个人只是问心能安而已。有人误传我“攻击到台静农”，真是无稽。你知道我是敬重你的。我永远不会忘记：在我穷得卖家藏《资治通鉴》、《昭明文选》、《三迁志》的时候，你曾帮过我大忙；曾到宿舍来看我（1957年4月21日）；我当然也不会忘记我所以能有送报糊口的差使，是间接得自你的大少爷的。
uncovered_signal_line		006.又一封没寄出的信.txt	7			source-signal-line	scan source line for missed quotation	前天晚上，听到沈刚伯先生托你转给我的话，对他的“风度”为之肃然。他说他过去没说过我的坏话，今后也不会说，但愿这都是真的。
uncovered_signal_line		007.李济：他的贡献和悲剧.txt	5			source-signal-line	scan source line for missed quotation	四十五年前，李济从北平清华学校走出来，用充足的官费，跑到美国。五年留学期间，他得了三个学位，二十六岁就戴上哈佛大学的博士帽子。这种成绩，一方面得力于他的天资和努力；另一方面却由于清华学校的官费，可以让他“把全部的时间都放在学术的工作上”①，而不必像今天留学生那样的，花极多的时间去做工，把许多青春为谋生而消耗掉。这种情形，也正说明了为什么许多老一辈的学人总是“...
uncovered_signal_line		007.李济：他的贡献和悲剧.txt	17			source-signal-line	scan source line for missed quotation	……我想到中国民族之形成及移动，不但是中国历史上最现实的两件事，而且是一直到现在还在活跃表现中的事实。我的论文虽说是终究结束了，但是我从此得了一种比较持久的研究兴趣。这兴趣的养成，除了从作论文的经验中，得到的若干丰富的光与热以外；大半还是靠着在哈佛大学三年，与人及环境的接触，无形中的若干启发而培养出来的③。
uncovered_signal_line		007.李济：他的贡献和悲剧.txt	19			source-signal-line	scan source line for missed quotation	这种收获，使他的才具超出普通的专家学者之上，使他对本行以外，知道他的老校长所谓的“每一件事物的一些事”（something of every thing）④。
uncovered_signal_line		007.李济：他的贡献和悲剧.txt	33			source-signal-line	scan source line for missed quotation	对李济而言，除了上面的三个重要考古时期以外，还有1930年春天的南京栖霞山的六朝墓葬调查；夏天秋天的山东历城及临淄的历下与齐都遗址的调查；冬天的历城城子崖发掘⑧；1932年河南洛阳伊阙造像、北邙冢墓、金墉故城及太学等遗址的发掘；1938年至1940年云南大理附近十遗址的发掘；1948年2月台北圆山遗址的调查；8月南投县大马磷及台中营埔两遗址的调查。
uncovered_signal_line		007.李济：他的贡献和悲剧.txt	35			source-signal-line	scan source line for missed quotation	综合李济“挖”的一生，他的努力是不出其位的，他计划和推动别人去“挖”、去“调查”，也是不遗余力的。除了田野考古以外，李济又投身在教授、讲学和主持研究工作；他从1928年冬天就任中央研究院历史语言研究所专任研究员兼第三组主任开始，曾担任史语所考古讲座、中央博物院筹备主任、故宫博物院理事、台湾大学历史系教授、考古人类学系主任、故宫中央博物院及中央图书馆联合管理处...
uncovered_signal_line		007.李济：他的贡献和悲剧.txt	45			source-signal-line	scan source line for missed quotation	学术研究可以使我们找到“我们更老的老家”，真正了解《诗经》里“相土烈烈”的国家，这些奇迹，岂一般求近功而又色急的爱国派所能想像的吗？
